Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Charles, Sean",3,2,3,6,,1.0,,1.0,,,,,,,,,,,,,,,
23,"Clarkson, Alastair",11,3,6,17,2,,,1.0,,,,,,,,,,,,,,,
33,"Farmer, Jeff",9,3,10,19,1,2.0,,2.0,,,,,2.0,1.0,,,,,,,,,
20,"Febey, Matthew",10,4,8,18,,,,,,,,,1.0,1.0,,,,,,,,,
21,"Febey, Steven",1,,5,6,,,,,,,,,,,,,,,,,,,
32,"Gaspar, Damien",3,2,3,6,,,,,,,,,1.0,1.0,,,,,,,,,
15,"Hopgood, Paul",1,,,1,,,,1.0,,,,,,,,,,,,,,,
27,"Ingerson, Anthony",8,2,1,9,,,2.0,2.0,,,,,3.0,,,,,,,,,,
36,"Leoncelli, Andrew",8,3,2,10,,,,,,,,,1.0,1.0,,,,,,,,,
17,"Lovett, Brett",10,2,3,13,,2.0,,3.0,,,,,,,,,,,,,,,
6,"Lovett, Glenn",14,4,13,27,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
9,"Neitz, David",6,5,2,8,3,2.0,,,,,,,,2.0,,,,,,,,,
18,"Nettelbeck, Craig",6,1,3,9,1,,,,,,,,1.0,1.0,,,,,,,,,
4,"Obst, Andrew",11,4,6,17,,2.0,,1.0,,,,,,2.0,,,,,,,,,
16,"Pyman, Robert",4,3,4,8,,,,1.0,,,,,1.0,1.0,,,,,,,,,
29,"Smith, Shaun",8,6,5,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
11,"Stynes, Jim",12,7,6,18,,,5.0,1.0,,,,,2.0,2.0,,,,,,,,,
2,"Tingay, Stephen",11,4,3,14,,,,1.0,,,,,,2.0,,,,,,,,,
12,"Viney, Todd",8,2,7,15,,,,2.0,,,,,1.0,2.0,,,,,,,,,
22,"Woewodin, Shane",6,3,3,9,,,,1.0,,,,,,,,,,,,,,,
13,"Yze, Adem",7,2,,7,,1.0,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,62,93,250,7,14.0,7.0,23.0,,,,,16.0,18.0,,,,,,,,,
Opposition,Opposition,203,89,129,332,24,19.0,21.0,34.0,,,,,18.0,16.0,6.0,,,,,,,,
