Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
25,"Adams, Marcus",24y 358d,22 (13-0-9 59.09%),4 (0.18),←,
4,"Bontempelli, Marcus",22y 211d,97 (51-0-46 52.58%),92 (0.95),←,
17,"Boyd, Tom",22y 305d,58 (31-0-27 53.45%),50 (0.86),49 (28-0-21 57.14%),42 (0.86)
12,"Cordy, Zaine",21y 239d,41 (22-0-19 53.66%),9 (0.22),←,
9,"Crozier, Hayden",24y 181d,78 (34-0-44 43.59%),44 (0.56),9 (3-0-6 33.33%),
6,"Dahlhaus, Luke",25y 306d,150 (69-0-81 46.00%),109 (0.73),←,
35,"Daniel, Caleb",21y 351d,66 (37-0-29 56.06%),25 (0.38),←,
5,"Dunkley, Josh",21y 165d,34 (20-0-14 58.82%),21 (0.62),←,
26,"Gowers, Billy",22y 13d,13 (4-0-9 30.77%),18 (1.38),←,
22,"Honeychurch, Mitch",23y 113d,32 (15-0-17 46.88%),15 (0.47),←,
7,"Hunter, Lachie",23y 192d,96 (49-0-47 51.04%),47 (0.49),←,
39,"Johannisen, Jason",25y 227d,97 (46-0-51 47.42%),30 (0.31),←,
27,"Lipinski, Patrick",19y 341d,10 (3-0-7 30.00%),9 (0.90),←,
16,"McLean, Toby",22y 143d,51 (28-0-23 54.90%),36 (0.71),←,
38,"Morris, Dale",35y 176d,243 (132-2-109 54.73%),3 (0.01),←,
33,"Naughton, Aaron",18y 205d,9 (4-0-5 44.44%),2 (0.22),←,
20,"Richards, Ed",18y 355d,12 (4-0-8 33.33%),4 (0.33),←,
13,"Schache, Josh",20y 306d,31 (3-0-28 9.68%),28 (0.90),4 (0-0-4 0.00%),3 (0.75)
37,"Smith, Roarke",21y 285d,6 (1-0-5 16.67%),,←,
8,"Trengove, Jackson",27y 233d,160 (66-1-93 41.56%),30 (0.19),7 (0-0-7 0.00%),
3,"Wallis, Mitch",25y 242d,114 (52-0-62 45.61%),56 (0.49),←,
34,"Williams, Bailey",20y 256d,30 (13-0-17 43.33%),4 (0.13),←,
Totals,Totals,23y 104d,1450 (697-3-750 48.07%),636 (0.44),,
C,"Beveridge, Luke",47y 304d,84 (48-0-36 57.14%),,←,
