Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",26y 325d,105 (69-0-36 65.71%),65 (0.62),2 (2-0-0 100.00%),5 (2.50)
26,"Bickley, Mark",23y 243d,42 (21-0-21 50.00%),6 (0.14),←,
21,"Brown, David",23y 187d,20 (11-0-9 55.00%),22 (1.10),←,
50,"Groom, Chris",19y 219d,2 (2-0-0 100.00%),3 (1.50),←,
34,"Hart, Ben",18y 269d,24 (13-0-11 54.17%),4 (0.17),←,
35,"Jameson, Rod",22y 278d,35 (19-0-16 54.29%),74 (2.11),←,
2,"Jarman, Andrew",27y 80d,39 (21-0-18 53.85%),22 (0.56),←,
13,"Lee, Scott",29y 303d,45 (23-0-22 51.11%),14 (0.31),←,
27,"Liptak, Matthew",22y 339d,36 (20-0-16 55.56%),50 (1.39),←,
18,"Maynard, Rodney",26y 195d,46 (23-0-23 50.00%),11 (0.24),←,
10,"McDermott, Chris",29y 151d,45 (23-0-22 51.11%),18 (0.40),←,
11,"McGuinness, Tony",28y 333d,151 (72-2-77 48.34%),153 (1.01),42 (22-0-20 52.38%),45 (1.07)
6,"Modra, Tony",24y 34d,10 (6-0-4 60.00%),37 (3.70),←,
15,"Pittman, David",24y 40d,3 (2-0-1 66.67%),1 (0.33),←,
39,"Ross, Jonathan",19y 152d,13 (8-0-5 61.54%),4 (0.31),←,
45,"Rouvray, Paul",20y 351d,3 (3-0-0 100.00%),,←,
3,"Rowe, Stephen",27y 152d,13 (6-0-7 46.15%),11 (0.85),←,
7,"Smart, Nigel",23y 318d,39 (19-0-20 48.72%),3 (0.08),←,
12,"Tregenza, Simon",22y 26d,32 (17-0-15 53.13%),5 (0.16),←,
33,"Weidemann, Wayne",26y 165d,22 (11-0-11 50.00%),1 (0.05),←,
Totals,Totals,24y 153d,725 (389-2-334 53.66%),504 (0.70),,
C,"Cornes, Graham",45y 4d,46 (23-0-23 50.00%),,←,
