Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",25y 238d,100 (33-0-67 33.00%),79 (0.79),←,
32,"Bell, Peter",25y 135d,137 (84-0-53 61.31%),128 (0.93),14 (0-0-14 0.00%),8 (0.57)
7,"Black, Heath",22y 47d,63 (16-0-47 25.40%),33 (0.52),←,
30,"Brown, Leigh",19y 141d,35 (8-0-27 22.86%),8 (0.23),←,
9,"Carr, Matthew",22y 197d,42 (7-1-34 17.86%),6 (0.14),14 (0-0-14 0.00%),4 (0.29)
10,"Cook, Troy",24y 336d,80 (32-0-48 40.00%),32 (0.40),37 (8-0-29 21.62%),21 (0.57)
38,"Cunningham, Ben",19y 234d,6 (0-0-6 0.00%),3 (0.50),←,
2,"Fletcher, Adrian",31y 277d,224 (89-2-133 40.18%),95 (0.42),72 (18-0-54 25.00%),22 (0.31)
42,"Haddrill, Robert",20y 167d,1 (0-0-1 0.00%),,←,
4,"Hasleby, Paul",20y 32d,36 (8-0-28 22.22%),28 (0.78),←,
5,"Jones, Anthony",26y 207d,68 (21-0-47 30.88%),3 (0.04),←,
11,"Kickett, Dale",33y 71d,171 (65-0-106 38.01%),62 (0.36),125 (42-0-83 33.60%),22 (0.18)
20,"Longmuir, Justin",20y 174d,28 (4-0-24 14.29%),18 (0.64),←,
21,"Longmuir, Troy",22y 50d,43 (11-0-32 25.58%),13 (0.30),26 (6-0-20 23.08%),10 (0.38)
8,"McManus, Shaun",25y 155d,94 (26-0-68 27.66%),50 (0.53),←,
17,"McPhee, Adam",18y 281d,7 (0-0-7 0.00%),1 (0.14),←,
6,"Modra, Tony",32y 135d,165 (66-1-98 40.30%),588 (3.56),47 (11-0-36 23.40%),148 (3.15)
25,"Norrish, Jason",29y 169d,126 (44-0-82 34.92%),22 (0.17),106 (32-0-74 30.19%),20 (0.19)
23,"Parker, Shane",28y 146d,121 (37-0-84 30.58%),8 (0.07),←,
29,"Pavlich, Matthew",19y 195d,32 (6-0-26 18.75%),29 (0.91),←,
19,"Walker, James",22y 180d,46 (10-0-36 21.74%),5 (0.11),←,
24,"Wira, Brad",29y 120d,93 (36-1-56 39.25%),16 (0.17),32 (6-0-26 18.75%),12 (0.38)
Totals,Totals,24y 201d,1718 (603-5-1110 35.10%),1227 (0.71),,
C,"Allan, Ben",32y 272d,6 (0-0-6 0.00%),,←,
