Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Coniglio, Stephen",12,2,13,25,1,1.0,,6.0,,1.0,8.0,9.0,1.0,4.0,2.0,12.0,11.0,,1.0,,,,86.0
35,"Corr, Aidan",10,7,3,13,,,,,6.0,,1.0,,,,,5.0,7.0,1.0,,5.0,,,88.0
1,"Davis, Phil",9,6,12,21,,,,,4.0,2.0,,3.0,2.0,,,10.0,11.0,,,10.0,,,93.0
24,"de Boer, Matt",3,2,9,12,2,,,2.0,1.0,1.0,,,,,,5.0,6.0,,1.0,,,,87.0
7,"Deledio, Brett",5,3,8,13,,,,2.0,,4.0,2.0,,,,,6.0,6.0,,,,,1.0,76.0
4,"Greene, Toby",9,6,7,16,2,,,3.0,,4.0,,4.0,,3.0,,7.0,9.0,3.0,3.0,1.0,,1.0,86.0
19,"Haynes, Nick",16,11,5,21,,,,1.0,5.0,,,3.0,,,,2.0,19.0,1.0,,4.0,,,84.0
27,"Himmelberg, Harry",4,5,8,12,,,,2.0,1.0,,1.0,1.0,,,,6.0,6.0,,,3.0,,,78.0
2,"Hopper, Jacob",10,6,6,16,1,1.0,,4.0,2.0,,,2.0,,1.0,,1.0,15.0,,2.0,,,,60.0
17,"Johnson, Steve",4,5,9,13,,1.0,,4.0,,2.0,,1.0,1.0,1.0,,3.0,13.0,,1.0,1.0,,,68.0
22,"Kelly, Josh",10,4,15,25,2,1.0,,6.0,2.0,2.0,3.0,,1.0,,,5.0,21.0,,,2.0,3.0,1.0,84.0
15,"Kennedy, Matthew",9,5,4,13,,,,1.0,2.0,,4.0,2.0,,,,5.0,8.0,,,1.0,,,69.0
37,"Lobb, Rory",7,7,6,13,1,,8.0,3.0,,3.0,1.0,5.0,,3.0,,8.0,5.0,4.0,2.0,2.0,,,86.0
12,"Patton, Jonathon",11,8,4,15,4,1.0,,,,3.0,,,1.0,,,6.0,9.0,3.0,4.0,1.0,1.0,1.0,89.0
9,"Scully, Tom",6,1,14,20,,,,4.0,2.0,,2.0,1.0,,,,10.0,11.0,,,1.0,,,91.0
23,"Shaw, Heath",15,7,3,18,,,,1.0,5.0,,,3.0,,,,2.0,14.0,,,1.0,4.0,,84.0
5,"Shiel, Dylan",18,3,12,30,,1.0,,5.0,2.0,5.0,3.0,6.0,2.0,,3.0,12.0,18.0,,,3.0,,2.0,82.0
26,"Simpson, Dawson",,1,4,4,,,33.0,6.0,1.0,,1.0,3.0,,3.0,,2.0,2.0,,,2.0,,,75.0
8,"Ward, Callan",15,3,5,20,1,1.0,,3.0,3.0,,5.0,4.0,1.0,2.0,,10.0,11.0,,,1.0,,,82.0
6,"Whitfield, Lachie",12,6,10,22,2,,,2.0,1.0,4.0,1.0,2.0,1.0,2.0,,6.0,18.0,,1.0,1.0,,,83.0
29,"Williams, Zac",23,6,4,27,,,,4.0,10.0,1.0,3.0,5.0,1.0,,1.0,13.0,14.0,1.0,,3.0,,1.0,84.0
16,"Wilson, Nathan",14,6,3,17,,,,3.0,7.0,2.0,1.0,2.0,,1.0,,2.0,12.0,,,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,110,164,386,16,9.0,41.0,62.0,54.0,34.0,36.0,56.0,11.0,20.0,6.0,138.0,246.0,13.0,15.0,43.0,8.0,7.0,
Opposition,Opposition,177,83,154,331,7,15.0,32.0,58.0,16.0,65.0,29.0,36.0,20.0,11.0,,116.0,215.0,9.0,14.0,28.0,6.0,4.0,
