Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",28y 204d,174 (71-2-101 41.38%),39 (0.22),←,
4,"Aish, James",18y 211d,11 (3-0-8 27.27%),3 (0.27),←,
17,"Beams, Claye",22y 279d,18 (6-0-12 33.33%),15 (0.83),←,
8,"Bewick, Rohan",24y 240d,52 (22-0-30 42.31%),43 (0.83),←,
16,"Brown, Jonathan",32y 221d,255 (145-3-107 57.45%),592 (2.32),←,
42,"Clarke, Justin",20y 201d,25 (10-0-15 40.00%),1 (0.04),←,
27,"Gardiner, Darcy",18y 258d,7 (3-0-4 42.86%),,←,
41,"Golby, Mitch",22y 247d,48 (19-0-29 39.58%),6 (0.13),←,
6,"Green, Josh",21y 287d,43 (20-0-23 46.51%),53 (1.23),←,
11,"Hanley, Pearce",25y 204d,85 (29-0-56 34.12%),31 (0.36),←,
2,"Harwood, Ryan",22y 304d,46 (19-0-27 41.30%),4 (0.09),←,
36,"Maguire, Matt",30y 8d,158 (78-1-79 49.68%),20 (0.13),59 (24-0-35 40.68%),1 (0.02)
12,"Martin, Stefan",27y 202d,63 (16-1-46 26.19%),27 (0.43),6 (2-0-4 33.33%),4 (0.67)
32,"Mayes, Sam",20y 18d,28 (13-0-15 46.43%),20 (0.71),←,
21,"Merrett, Daniel",29y 177d,161 (70-3-88 44.41%),61 (0.38),←,
47,"OBrien, Zac",23y 223d,2 (2-0-0 100.00%),1 (0.50),←,
22,"Paparone, Marco",19y 277d,16 (5-0-11 31.25%),12 (0.75),←,
24,"Patfull, Joel",29y 182d,171 (69-3-99 41.23%),23 (0.13),←,
30,"Redden, Jack",23y 180d,109 (40-1-68 37.16%),50 (0.46),←,
38,"Rockliff, Tom",24y 105d,92 (31-0-61 33.70%),49 (0.53),←,
28,"Taylor, Lewis",19y 110d,11 (3-0-8 27.27%),4 (0.36),←,
15,"Zorko, Dayne",25y 118d,49 (21-0-28 42.86%),49 (1.00),←,
Totals,Totals,24y 61d,1624 (695-14-915 42.80%),1103 (0.68),,
C,"Leppitsch, Justin",38y 249d,11 (3-0-8 27.27%),,←,
