Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 70d,95 (47-1-47 50.00%),132 (1.39),←,
3,"Bartel, Jimmy",22y 231d,80 (40-1-39 50.63%),43 (0.54),←,
35,"Chapman, Paul",24y 260d,111 (55-1-55 50.00%),136 (1.23),←,
11,"Corey, Joel",24y 156d,120 (59-1-60 49.58%),38 (0.32),←,
19,"Egan, Matthew",23y 13d,31 (15-0-16 48.39%),1 (0.03),←,
44,"Enright, Corey",24y 312d,95 (42-1-52 44.74%),26 (0.27),←,
2,"Harley, Tom",28y 5d,136 (72-2-62 53.68%),9 (0.07),135 (71-2-62 53.33%),8 (0.06)
8,"Hunt, Josh",24y 131d,77 (42-0-35 54.55%),6 (0.08),←,
28,"Johnson, David",24y 268d,52 (27-0-25 51.92%),12 (0.23),←,
20,"Johnson, Steve",23y 19d,61 (29-1-31 48.36%),94 (1.54),←,
9,"Kelly, James",22y 206d,82 (37-1-44 45.73%),42 (0.51),←,
1,"King, Steven",27y 243d,181 (93-1-87 51.66%),74 (0.41),←,
45,"Ling, Cameron",25y 146d,129 (66-2-61 51.94%),60 (0.47),←,
4,"Mackie, Andrew",21y 350d,32 (20-0-12 62.50%),25 (0.78),←,
26,"McCarthy, Matthew",24y 221d,21 (10-1-10 50.00%),24 (1.14),←,
39,"Milburn, Darren",29y 99d,182 (89-0-93 48.90%),74 (0.41),←,
6,"Ottens, Brad",26y 179d,160 (69-0-91 43.13%),193 (1.21),31 (16-0-15 51.61%),41 (1.32)
22,"Playfair, Henry",23y 182d,49 (28-1-20 58.16%),28 (0.57),←,
33,"Rooke, Max",24y 216d,81 (37-1-43 46.30%),14 (0.17),←,
30,"Scarlett, Matthew",27y 48d,154 (80-1-73 52.27%),12 (0.08),←,
27,"Stokes, Mathew",21y 243d,8 (5-0-3 62.50%),9 (1.13),←,
40,"Wojcinski, David",25y 308d,88 (44-1-43 50.57%),23 (0.26),←,
Totals,Totals,24y 244d,2025 (1006-17-1002 49.68%),1075 (0.53),,
C,"Thompson, Mark",42y 246d,154 (76-2-76 50.00%),,←,
