Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Dyson, Kevin",27y 348d,55 (29-0-26 52.73%),23 (0.42),←,
33,"Farmer, Jeff",17y 297d,3 (0-0-3 0.00%),1 (0.33),←,
20,"Febey, Matthew",25y 241d,53 (26-0-27 49.06%),20 (0.38),←,
21,"Febey, Steven",25y 241d,136 (75-0-61 55.15%),20 (0.15),←,
22,"Hilton, Jeff",22y 325d,28 (17-0-11 60.71%),16 (0.57),22 (13-0-9 59.09%),10 (0.45)
34,"Irving, Dean",28y 228d,52 (36-1-15 70.19%),11 (0.21),9 (4-0-5 44.44%),2 (0.22)
7,"Kowal, Darren",22y 303d,37 (22-0-15 59.46%),23 (0.62),←,
37,"Lamprill, Andrew",25y 348d,13 (5-0-8 38.46%),3 (0.23),←,
16,"Lovell, Andy",24y 263d,102 (50-1-51 49.51%),123 (1.21),←,
17,"Lovett, Brett",28y 332d,186 (106-1-79 57.26%),33 (0.18),←,
3,"Lyon, Garry",27y 216d,175 (101-1-73 58.00%),297 (1.70),←,
9,"Neitz, David",20y 85d,47 (23-0-24 48.94%),23 (0.49),←,
25,"Norman, Luke",23y 122d,3 (0-0-3 0.00%),1 (0.33),←,
19,"Prymke, Paul",24y 130d,27 (13-0-14 48.15%),1 (0.04),←,
10,"Seecamp, Marcus",22y 264d,54 (18-0-36 33.33%),10 (0.19),3 (0-0-3 0.00%),
29,"Smith, Shaun",25y 299d,50 (27-1-22 55.00%),43 (0.86),3 (0-0-3 0.00%),5 (1.67)
11,"Stynes, Jim",28y 359d,181 (102-1-78 56.63%),109 (0.60),←,
2,"Tingay, Stephen",24y 247d,104 (57-0-47 54.81%),47 (0.45),←,
12,"Viney, Todd",29y 18d,146 (75-1-70 51.71%),58 (0.40),←,
27,"Wight, Sean",31y 33d,132 (72-0-60 54.55%),63 (0.48),←,
8,"Yeats, Graeme",30y 208d,177 (96-1-80 54.52%),45 (0.25),←,
Totals,Totals,25y 251d,1761 (950-8-803 53.95%),970 (0.55),,
C,"Balme, Neil",43y 92d,48 (24-0-24 50.00%),,←,
