Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
21,"Febey, Steven",23y 249d,93 (52-0-41 55.91%),15 (0.16),←,
24,"Gilbert, Phil",23y 161d,3 (1-0-2 33.33%),,←,
14,"Grinter, Rod",27y 334d,112 (60-1-51 54.02%),34 (0.30),←,
33,"Healy, Greg",27y 221d,138 (67-1-70 48.91%),163 (1.18),←,
30,"Hopgood, Paul",19y 278d,2 (1-0-1 50.00%),1 (0.50),←,
7,"Kowal, Darren",20y 311d,5 (2-0-3 40.00%),2 (0.40),←,
16,"Lovell, Andy",22y 271d,64 (29-1-34 46.09%),79 (1.23),←,
17,"Lovett, Brett",26y 340d,147 (84-1-62 57.48%),19 (0.13),←,
6,"Lovett, Glenn",23y 276d,52 (22-0-30 42.31%),28 (0.54),←,
3,"Lyon, Garry",25y 224d,133 (79-1-53 59.77%),178 (1.34),←,
38,"Neitz, David",18y 93d,5 (1-0-4 20.00%),5 (1.00),←,
29,"Obst, Andrew",28y 249d,57 (31-0-26 54.39%),30 (0.53),←,
35,"Pickering, Michael",29y 146d,149 (49-1-99 33.22%),171 (1.15),13 (3-1-9 26.92%),11 (0.85)
22,"Pike, Martin",20y 162d,5 (1-0-4 20.00%),,←,
41,"Rohde, Peter",28y 157d,126 (75-1-50 59.92%),12 (0.10),80 (41-1-38 51.88%),6 (0.08)
5,"Schwarz, David",20y 275d,33 (10-1-22 31.82%),28 (0.85),←,
11,"Stynes, Jim",27y 2d,138 (79-1-58 57.61%),95 (0.69),←,
2,"Tingay, Stephen",22y 255d,62 (35-0-27 56.45%),29 (0.47),←,
12,"Viney, Todd",27y 26d,103 (52-1-50 50.97%),48 (0.47),←,
27,"Wight, Sean",29y 41d,103 (56-0-47 54.37%),63 (0.61),←,
Totals,Totals,24y 258d,1530 (786-10-734 51.37%),1000 (0.65),,
C,"Balme, Neil",41y 100d,5 (1-0-4 20.00%),,←,
