Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
14,"Bugg, Tomas",22y 48d,57 (15-0-42 26.32%),14 (0.25),←,
21,"Buntine, Matt",21y 216d,19 (6-0-13 31.58%),1 (0.05),←,
18,"Cameron, Jeremy",22y 52d,59 (12-0-47 20.34%),146 (2.47),←,
3,"Coniglio, Stephen",21y 159d,52 (13-0-39 25.00%),17 (0.33),←,
1,"Davis, Phil",24y 266d,71 (24-0-47 33.80%),6 (0.08),53 (13-0-40 24.53%),5 (0.09)
4,"Greene, Toby",21y 240d,61 (13-0-48 21.31%),27 (0.44),←,
32,"Griffen, Ryan",28y 300d,210 (103-1-106 49.29%),132 (0.63),8 (6-0-2 75.00%),2 (0.25)
19,"Haynes, Nick",23y 5d,35 (9-0-26 25.71%),2 (0.06),←,
33,"Hoskin-Elliott, Will",21y 263d,43 (9-0-34 20.93%),39 (0.91),←,
22,"Kelly, Josh",20y 100d,24 (9-0-15 37.50%),14 (0.58),←,
40,"Kennedy, Adam",22y 315d,57 (10-0-47 17.54%),4 (0.07),←,
25,"McCarthy, Cam",20y 52d,9 (7-0-2 77.78%),22 (2.44),←,
41,"Mumford, Shane",28y 322d,125 (81-2-42 65.60%),44 (0.35),25 (12-0-13 48.00%),5 (0.20)
24,"Patfull, Joel",30y 167d,190 (79-3-108 42.37%),25 (0.13),8 (6-0-2 75.00%),1 (0.13)
9,"Scully, Tom",24y 8d,94 (25-1-68 27.13%),31 (0.33),63 (12-0-51 19.05%),25 (0.40)
23,"Shaw, Heath",29y 177d,199 (122-2-75 61.81%),37 (0.19),26 (12-0-14 46.15%),
5,"Shiel, Dylan",22y 75d,58 (13-0-45 22.41%),31 (0.53),←,
10,"Smith, Devon",22y 3d,67 (15-0-52 22.39%),60 (0.90),←,
36,"Stewart, James",21y 80d,9 (6-0-3 66.67%),8 (0.89),←,
17,"Treloar, Adam",22y 75d,66 (15-0-51 22.73%),42 (0.64),←,
8,"Ward, Callan",25y 43d,129 (46-0-83 35.66%),62 (0.48),69 (14-0-55 20.29%),29 (0.42)
29,"Williams, Zac",20y 245d,22 (5-0-17 22.73%),5 (0.23),←,
Totals,Totals,23y 179d,1656 (637-9-1010 38.47%),769 (0.46),,
C,"Cameron, Leon",42y 263d,30 (12-0-18 40.00%),,←,
