West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
46,"Carroll, Trent",23y 78d,47 (12-0-35 25.53%),2 (0.04),14 (3-0-11 21.43%),1 (0.07)
15,"Chambers, Callum",21y 238d,15 (4-0-11 26.67%),5 (0.33),←,
22,"Collica, Michael",24y 6d,45 (16-1-28 36.67%),4 (0.09),15 (3-0-12 20.00%),
9,"Cousins, Ben",23y 15d,115 (60-1-54 52.61%),110 (0.96),←,
20,"Cox, Dean",19y 348d,11 (2-0-9 18.18%),1 (0.09),←,
32,"Embley, Andrew",20y 18d,30 (10-0-20 33.33%),21 (0.70),←,
7,"Fletcher, Chad",21y 319d,31 (8-1-22 27.42%),18 (0.58),←,
1,"Gardiner, Michael",22y 10d,70 (34-1-35 49.29%),42 (0.60),←,
23,"Glass, Darren",20y 62d,19 (6-0-13 31.58%),1 (0.05),←,
39,"Hunter, Adam",20y 27d,8 (1-0-7 12.50%),,←,
27,"Jakovich, Glen",28y 113d,220 (121-2-97 55.45%),36 (0.16),←,
18,"Jones, Rowan",21y 238d,49 (18-1-30 37.76%),19 (0.39),←,
34,"Kerr, Daniel",18y 60d,15 (3-0-12 20.00%),4 (0.27),←,
30,"Matera, Peter",32y 103d,229 (138-2-89 60.70%),204 (0.89),←,
33,"Matera, Phillip",25y 230d,94 (42-1-51 45.21%),177 (1.88),←,
21,"Merenda, Mark",25y 259d,87 (45-0-42 51.72%),76 (0.87),12 (3-0-9 25.00%),14 (1.17)
31,"Munro, Kane",19y 126d,8 (2-0-6 25.00%),2 (0.25),←,
8,"Taylor, Richard",28y 1d,126 (52-2-72 42.06%),53 (0.42),14 (3-0-11 21.43%),7 (0.50)
37,"Williams, Andrew",22y 136d,59 (23-1-35 39.83%),21 (0.36),←,
40,"Wilson, Troy",29y 177d,11 (2-0-9 18.18%),27 (2.45),←,
44,"Wirrpanda, David",21y 346d,59 (28-1-30 48.31%),19 (0.32),←,
13,"Wooden, Josh",22y 243d,50 (20-0-30 40.00%),8 (0.16),←,
Totals,Totals,23y 94d,1398 (647-14-737 46.28%),850 (0.61),,
C,"Judge, Ken",43y 181d,126 (47-3-76 38.49%),,37 (10-1-26 28.38%),
