Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",27y 343d,216 (127-2-87 59.26%),286 (1.32),24 (3-0-21 12.50%),24 (1.00)
11,"Bennell, Harley",19y 202d,18 (2-0-16 11.11%),19 (1.06),←,
44,"Bock, Nathan",29y 32d,136 (63-0-73 46.32%),61 (0.45),23 (3-0-20 13.04%),4 (0.17)
3,"Brennan, Jared",27y 268d,145 (58-3-84 41.03%),87 (0.60),26 (3-0-23 11.54%),12 (0.46)
30,"Brown, Campbell",28y 237d,176 (76-1-99 43.47%),68 (0.39),17 (1-0-16 5.88%),4 (0.24)
28,"Caddy, Josh",19y 206d,6 (0-0-6 0.00%),4 (0.67),←,
12,"Day, Sam",19y 228d,9 (1-0-8 11.11%),2 (0.22),←,
17,"Fraser, Josh",30y 107d,218 (112-1-105 51.61%),168 (0.77),18 (2-0-16 11.11%),12 (0.67)
33,"Hall, Aaron",21y 164d,4 (0-0-4 0.00%),2 (0.50),←,
5,"Harbrow, Jarrod",23y 278d,96 (43-1-52 45.31%),24 (0.25),26 (3-0-23 11.54%),3 (0.12)
7,"Hunt, Karmichael",25y 156d,20 (2-0-18 10.00%),1 (0.05),←,
19,"Lynch, Tom",19y 173d,17 (2-0-15 11.76%),15 (0.88),←,
32,"Matera, Brandon",20y 41d,16 (2-0-14 12.50%),17 (1.06),←,
18,"McKenzie, Trent",20y 18d,24 (3-0-21 12.50%),14 (0.58),←,
41,"Prestia, Dion",19y 192d,21 (1-0-20 4.76%),2 (0.10),←,
35,"Rischitelli, Michael",26y 104d,136 (52-3-81 39.34%),58 (0.43),25 (3-0-22 12.00%),11 (0.44)
8,"Russell, Luke",20y 88d,15 (1-0-14 6.67%),7 (0.47),←,
26,"Shaw, Matt",20y 76d,18 (2-0-16 11.11%),8 (0.44),←,
2,"Smith, Zac",22y 59d,24 (3-0-21 12.50%),16 (0.67),←,
24,"Swallow, David",19y 154d,25 (3-0-22 12.00%),13 (0.52),←,
48,"Tape, Seb",19y 259d,16 (1-0-15 6.25%),,←,
14,"Warnock, Matthew",28y 18d,59 (11-1-47 19.49%),1 (0.02),4 (0-0-4 0.00%),
Totals,Totals,23y 38d,1415 (565-12-838 39.93%),873 (0.62),,
C,"McKenna, Guy",42y 346d,26 (3-0-23 11.54%),,←,
