Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Chick, Daniel",21y 159d,38 (19-1-18 51.32%),35 (0.92),←,
9,"Crawford, Shane",22y 313d,87 (46-1-40 53.45%),70 (0.80),←,
32,"Dixon, Ben",20y 35d,7 (6-0-1 85.71%),5 (0.71),←,
34,"Graham, Mark",24y 128d,78 (36-1-41 46.79%),24 (0.31),←,
5,"Harford, Daniel",20y 122d,49 (22-0-27 44.90%),23 (0.47),←,
13,"Hassall, Jon",23y 339d,62 (26-2-34 43.55%),13 (0.21),12 (7-0-5 58.33%),1 (0.08)
11,"Kappler, Darren",32y 177d,172 (58-1-113 34.01%),144 (0.84),26 (13-1-12 51.92%),19 (0.73)
14,"Krummel, Brendan",25y 25d,36 (20-0-16 55.56%),19 (0.53),26 (14-0-12 53.85%),16 (0.62)
24,"Langford, Chris",34y 198d,299 (205-2-92 68.90%),32 (0.11),←,
12,"Lawrence, Stephen",28y 88d,136 (80-0-56 58.82%),29 (0.21),←,
37,"Lekkas, Angelo",21y 20d,19 (9-0-10 47.37%),1 (0.05),←,
15,"Lord, Aaron",21y 363d,48 (31-1-16 65.63%),34 (0.71),16 (8-0-8 50.00%),15 (0.94)
7,"McCabe, Luke",20y 343d,27 (14-0-13 51.85%),3 (0.11),←,
44,"Platten, John",34y 124d,252 (165-1-86 65.67%),226 (0.90),←,
20,"Rawlings, Jade",19y 283d,4 (0-0-4 0.00%),4 (1.00),←,
10,"Robran, Jonathon",24y 271d,33 (16-0-17 48.48%),1 (0.03),←,
4,"Salmon, Paul",32y 180d,243 (139-3-101 57.82%),521 (2.14),34 (16-1-17 48.53%),12 (0.35)
28,"Scott, Brad",21y 77d,16 (8-0-8 50.00%),5 (0.31),←,
6,"Taylor, Richard",24y 5d,47 (23-1-23 50.00%),21 (0.45),←,
8,"Treleven, Craig",27y 35d,37 (18-1-18 50.00%),11 (0.30),←,
30,"Woods, Tony",28y 17d,87 (39-1-47 45.40%),22 (0.25),56 (23-1-32 41.96%),12 (0.21)
Totals,Totals,25y 70d,1777 (980-16-781 55.15%),1243 (0.70),,
C,"Judge, Ken",39y 185d,39 (19-1-19 50.00%),,←,
