Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Biddiscombe, Craig",7,2,4,11,1,,,,1.0,1.0,1.0,,,,,,,,,,,,
9,"Bizzell, Clint",3,2,,3,,,2.0,,,2.0,,2.0,1.0,1.0,,,,,,,,,
8,"Burns, Ronnie",7,2,3,10,3,2.0,,,,5.0,,1.0,,1.0,,,,,,,,,
33,"Corrigan, Paul",7,2,4,11,,1.0,,1.0,,3.0,2.0,,1.0,2.0,,,,,,,,,
43,"Finocchiaro, Tim",5,1,8,13,,2.0,,1.0,,2.0,4.0,,2.0,1.0,,,,,,,,,
7,"Graham, Ben",7,2,1,8,,,3.0,,4.0,1.0,,1.0,,,,,,,,,,,
19,"Hall, Derek",13,9,5,18,3,,,3.0,1.0,2.0,,3.0,1.0,,,,,,,,,,
32,"Hocking, Garry",9,2,15,24,,1.0,,2.0,,4.0,5.0,2.0,,4.0,,,,,,,,,
13,"Kilpatrick, Glenn",10,1,9,19,,,,1.0,,2.0,5.0,2.0,2.0,,,,,,,,,,
1,"King, Steven",1,1,3,4,,,3.0,1.0,,1.0,,,,2.0,,,,,,,,,
29,"Lowther, Daniel",12,7,2,14,2,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,
21,"Mansfield, Michael",16,4,6,22,2,1.0,,,5.0,2.0,6.0,3.0,2.0,2.0,,,,,,,,,
17,"McGrath, Tim",15,5,5,20,,,,3.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,
28,"McKinnon, Martin",13,6,4,17,,1.0,,,5.0,3.0,,1.0,,1.0,,,,,,,,,
31,"Mensch, David",15,6,7,22,,,12.0,1.0,,6.0,3.0,3.0,1.0,,,,,,,,,,
39,"Milburn, Darren",7,4,4,11,,,,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,
15,"Riccardi, Peter",12,4,6,18,,,,1.0,4.0,4.0,1.0,2.0,2.0,,,,,,,,,,
27,"Sanderson, Brenton",14,6,6,20,,,,4.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,
37,"Simpson, Sean",11,4,5,16,,,,4.0,1.0,4.0,2.0,1.0,,,3.0,,,,,,,,
4,"Snell, Jason",1,2,1,2,,,,,,,,,,1.0,,,,,,,,,
14,"Spinks, Brett",8,4,2,10,2,4.0,1.0,1.0,,3.0,2.0,3.0,3.0,3.0,,,,,,,,,
26,"Stoneham, Barry",12,5,,12,1,1.0,6.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,81,100,305,14,15.0,27.0,26.0,27.0,53.0,36.0,33.0,21.0,22.0,4.0,,,,,,,,
Opposition,Opposition,168,70,91,259,11,14.0,22.0,41.0,28.0,45.0,19.0,12.0,22.0,21.0,2.0,,,,,,,,
