Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 334d,43 (33-0-10 76.74%),6 (0.14),←,
10,"Brayshaw, Angus",27y 215d,164 (92-1-71 56.40%),47 (0.29),←,
37,"Chandler, Kade",23y 211d,29 (19-0-10 65.52%),23 (0.79),←,
11,"Gawn, Max",31y 225d,199 (99-1-99 50.00%),98 (0.49),←,
6,"Grundy, Brodie",29y 119d,194 (99-2-93 51.55%),70 (0.36),17 (10-0-7 58.82%),10 (0.59)
14,"Hibberd, Michael",33y 221d,196 (100-2-94 51.53%),14 (0.07),112 (60-1-51 54.02%),3 (0.03)
12,"Hunter, Lachie",28y 242d,193 (106-0-87 54.92%),79 (0.41),20 (14-0-6 70.00%),6 (0.30)
23,"Jordon, James",22y 235d,64 (48-1-15 75.78%),17 (0.27),←,
15,"Langdon, Ed",27y 192d,153 (83-1-69 54.58%),66 (0.43),85 (58-1-26 68.82%),33 (0.39)
8,"Lever, Jake",27y 160d,156 (101-1-54 65.06%),4 (0.03),100 (63-1-36 63.50%),1 (0.01)
1,"May, Steven",31y 214d,212 (96-2-114 45.75%),23 (0.11),89 (58-1-30 65.73%),2 (0.02)
41,"McVee, Judd",20y 5d,21 (14-0-7 66.67%),,←,
18,"Melksham, Jake",31y 348d,219 (114-1-104 52.28%),175 (0.80),105 (62-0-43 59.05%),118 (1.12)
30,"Neal-Bullen, Alex",27y 215d,149 (88-1-60 59.40%),106 (0.71),←,
13,"Oliver, Clayton",26y 21d,158 (91-1-66 57.91%),50 (0.32),←,
5,"Petracca, Christian",27y 220d,172 (98-1-73 57.27%),167 (0.97),←,
36,"Pickett, Kysaiah",22y 71d,81 (55-1-25 68.52%),121 (1.49),←,
24,"Rivers, Trent",22y 13d,73 (52-1-20 71.92%),7 (0.10),←,
3,"Salem, Christian",28y 28d,155 (79-1-75 51.29%),25 (0.16),←,
29,"Smith, Joel",27y 168d,38 (23-0-15 60.53%),6 (0.16),←,
32,"Sparrow, Tom",23y 73d,70 (47-1-22 67.86%),26 (0.37),←,
2,"van Rooyen, Jacob",20y 118d,17 (12-0-5 70.59%),24 (1.41),←,
7,"Viney, Jack",29y 121d,192 (87-1-104 45.57%),56 (0.29),←,
Totals,Totals,26y 196d,2948 (1636-20-1292 55.50%),1210 (0.41),,
C,"Goodwin, Simon",46y 229d,156 (91-1-64 58.65%),,155 (91-1-63 59.03%),
