Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Betheras, Rupert",4,1,4,8,,,2.0,3.0,,1.0,1.0,,,,,5.0,3.0,1.0,,3.0,,,
5,"Buckley, Nathan",2,1,,2,,,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,
17,"Burns, Scott",8,3,9,17,,,,2.0,4.0,,2.0,2.0,3.0,,,11.0,8.0,1.0,,1.0,,,
8,"Clement, James",8,2,2,10,,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,4.0,3.0,,,2.0,,,
34,"Cloke, Jason",3,1,2,5,,,2.0,,2.0,1.0,,,1.0,,,2.0,4.0,,,6.0,,,
1,"Davis, Leon",9,5,2,11,2,1.0,,,,1.0,1.0,1.0,1.0,,,4.0,7.0,,3.0,2.0,,,
19,"Davis, Nick",7,5,2,9,,3.0,,1.0,,1.0,,,,,,4.0,5.0,2.0,2.0,2.0,,,
4,"Didak, Alan",4,1,1,5,1,1.0,,4.0,,1.0,1.0,3.0,2.0,2.0,,4.0,3.0,,1.0,,2.0,,
25,"Fraser, Josh",4,3,3,7,,1.0,9.0,1.0,,2.0,1.0,,1.0,,,4.0,3.0,,,,,,
9,"Freeborn, Glenn",,2,3,3,,,,1.0,,,,,,,,1.0,2.0,1.0,,3.0,,,
6,"Holland, Brodie",8,1,3,11,,,,,2.0,4.0,3.0,,,,,5.0,6.0,,,3.0,,,
26,"Johnson, Ben",9,1,3,12,,,,1.0,4.0,,1.0,1.0,1.0,,,6.0,6.0,,,2.0,1.0,,
18,"Licuria, Paul",14,6,13,27,,,,3.0,2.0,3.0,4.0,1.0,,,,8.0,17.0,,,3.0,,,
24,"Lockyer, Tarkyn",22,8,6,28,1,,,,1.0,3.0,5.0,8.0,2.0,1.0,,11.0,15.0,1.0,1.0,2.0,2.0,,
37,"Lonie, Ryan",9,5,3,12,1,1.0,,,2.0,4.0,,3.0,1.0,1.0,,4.0,8.0,3.0,1.0,2.0,2.0,,
27,"McGough, Mark",13,5,10,23,1,,,3.0,2.0,4.0,7.0,2.0,1.0,,,10.0,15.0,2.0,,,,,
12,"McKee, Steven",15,4,6,21,2,1.0,10.0,3.0,,2.0,4.0,1.0,1.0,,,9.0,11.0,1.0,1.0,2.0,,,
35,"Prestigiacomo, Simon",1,,,1,,,,1.0,3.0,,,1.0,1.0,1.0,,3.0,,,,3.0,,,
23,"Rocca, Anthony",10,7,,10,2,1.0,4.0,1.0,,7.0,2.0,3.0,1.0,,,5.0,6.0,2.0,1.0,4.0,,,
29,"Scotland, Heath",11,4,1,12,,,,3.0,1.0,4.0,3.0,2.0,3.0,1.0,,5.0,7.0,1.0,,2.0,,,
20,"Tarrant, Chris",6,3,2,8,,1.0,,1.0,,4.0,,6.0,1.0,3.0,,5.0,3.0,,1.0,2.0,,,
14,"Wakelin, Shane",5,2,,5,,,1.0,,3.0,,,3.0,,2.0,,1.0,5.0,,,5.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,70,75,247,10,11.0,28.0,32.0,28.0,45.0,38.0,39.0,21.0,12.0,,112.0,138.0,15.0,11.0,50.0,7.0,,
Opposition,Opposition,222,100,130,352,19,12.0,37.0,37.0,29.0,53.0,32.0,42.0,12.0,21.0,6.0,127.0,226.0,14.0,13.0,58.0,13.0,,
