Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Fletcher, Dustin",9,5,3,12,,,,,12.0,,,3.0,2.0,1.0,,5.0,7.0,,,13.0,,,100.0
19,"Hille, David",13,5,9,22,,1.0,37.0,4.0,2.0,3.0,8.0,4.0,1.0,1.0,1.0,15.0,7.0,2.0,,,,1.0,85.0
7,"Jetta, Leroy",6,3,4,10,1,1.0,,1.0,,2.0,2.0,3.0,1.0,2.0,,6.0,5.0,,,1.0,1.0,1.0,75.0
27,"Laycock, Jason",2,1,1,3,1,1.0,13.0,,1.0,,,2.0,,2.0,,3.0,1.0,,1.0,1.0,,,68.0
18,"Lloyd, Matthew",11,8,4,15,4,1.0,,2.0,,2.0,,2.0,1.0,1.0,,7.0,8.0,4.0,3.0,1.0,,,97.0
36,"Lonergan, Sam",4,1,6,10,,,,4.0,,1.0,4.0,1.0,,,,8.0,1.0,,,2.0,,,78.0
42,"Lovett-Murray, Nathan",14,6,8,22,,,1.0,2.0,3.0,2.0,,3.0,,2.0,,7.0,11.0,2.0,,1.0,3.0,,94.0
13,"Lovett, Andrew",9,3,3,12,3,,,1.0,,4.0,3.0,,,,,5.0,8.0,,,1.0,2.0,,91.0
25,"Lucas, Scott",8,6,,8,1,3.0,,,,1.0,,2.0,1.0,1.0,,2.0,6.0,,3.0,4.0,1.0,,85.0
33,"McPhee, Adam",11,6,4,15,1,,,1.0,,4.0,,4.0,1.0,2.0,,10.0,5.0,2.0,1.0,1.0,,2.0,94.0
10,"McVeigh, Mark",15,3,5,20,1,1.0,,5.0,1.0,3.0,4.0,2.0,,1.0,,9.0,12.0,,1.0,,,1.0,92.0
6,"Monfries, Angus",21,12,4,25,4,1.0,,1.0,,8.0,1.0,2.0,4.0,2.0,3.0,10.0,14.0,1.0,2.0,,,1.0,94.0
23,"Myers, David",16,6,5,21,,,,3.0,4.0,4.0,,2.0,1.0,,,6.0,16.0,,,1.0,,1.0,78.0
17,"Nash, Jay",11,4,2,13,,,,4.0,3.0,2.0,1.0,3.0,,,,2.0,11.0,,,1.0,,,90.0
1,"Neagle, Jay",4,5,2,6,2,,,,,2.0,,,,,,2.0,4.0,2.0,3.0,,,,68.0
9,"Ramanauskas, Adam",7,5,2,9,,,,2.0,2.0,1.0,1.0,2.0,,1.0,,3.0,6.0,,,3.0,,,85.0
37,"Reimers, Kyle",13,5,2,15,2,3.0,,4.0,2.0,4.0,1.0,,,,,5.0,10.0,,2.0,,2.0,,82.0
30,"Ryder, Paddy",3,3,9,12,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,8.0,4.0,1.0,,9.0,,,100.0
20,"Slattery, Henry",,,,,,,,,,,,,1.0,,,1.0,,,,,,,5.0
5,"Stanton, Brent",15,2,8,23,,1.0,,4.0,1.0,6.0,6.0,,2.0,,,7.0,14.0,,,1.0,,2.0,81.0
4,"Watson, Jobe",16,5,11,27,,,,2.0,,5.0,6.0,5.0,1.0,1.0,,11.0,16.0,,2.0,3.0,,2.0,84.0
12,"Welsh, Andrew",4,5,6,10,,,,4.0,1.0,2.0,,,1.0,,,4.0,6.0,1.0,,2.0,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,99,98,310,20,16.0,51.0,45.0,33.0,57.0,37.0,41.0,18.0,18.0,4.0,136.0,172.0,15.0,18.0,45.0,9.0,11.0,
Opposition,Opposition,174,70,126,300,15,11.0,27.0,67.0,28.0,55.0,37.0,48.0,18.0,18.0,2.0,117.0,180.0,8.0,13.0,54.0,29.0,9.0,
