Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",8,1,2,10,,1.0,,1.0,,,,,1.0,,,,,,,,,,
30,"Bourke, David",2,3,3,5,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
22,"Bower, Nathan",6,3,3,9,,1.0,,,,,,,,,,,,,,,,,
17,"Broderick, Paul",14,1,10,24,,1.0,,3.0,,,,,,1.0,,,,,,,,,
21,"Bulluss, Paul",12,7,4,16,,,1.0,1.0,,,,,1.0,,,,,,,,,,
9,"Campbell, Wayne",16,1,5,21,,1.0,,2.0,,,,,,2.0,,,,,,,,,
15,"Charles, Justin",8,2,,8,,,8.0,2.0,,,,,1.0,2.0,,,,,,,,,
10,"Daffy, Nick",11,2,1,12,,3.0,,2.0,,,,,1.0,2.0,,,,,,,,,
19,"Evans, Brett",1,1,1,2,,,,,,,,,,,,,,,,,,,
27,"Funcke, Ross",4,3,2,6,,,,,,,,,,,,,,,,,,,
25,"Gale, Brendon",3,4,4,7,,,5.0,1.0,,,,,1.0,2.0,,,,,,,,,
1,"Gale, Michael",13,2,2,15,,1.0,,3.0,,,,,1.0,,,,,,,,,,
2,"Gaspar, Darren",10,8,10,20,,,,2.0,,,,,,3.0,2.0,,,,,,,,
3,"Kellaway, Duncan",11,5,5,16,,,,5.0,,,,,,,,,,,,,,,
6,"Naish, Chris",3,2,2,5,1,,,1.0,,,,,,,,,,,,,,,
26,"Nichols, Trent",6,1,3,9,5,,,5.0,,,,,1.0,2.0,,,,,,,,,
13,"Powell, Robert",4,,6,10,2,,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Prescott, Ashley",11,1,9,20,,,,,,,,,1.0,,,,,,,,,,
12,"Richardson, Matthew",6,3,1,7,1,2.0,,,,,,,1.0,2.0,,,,,,,,,
5,"Tape, Jamie",7,2,2,9,,,,2.0,,,,,,2.0,,,,,,,,,
41,"Turner, Scott",4,2,4,8,,,,1.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,160,54,79,239,9,13.0,15.0,33.0,,,,,12.0,20.0,2.0,,,,,,,,
Opposition,Opposition,197,69,82,279,14,8.0,25.0,41.0,,,,,20.0,12.0,4.0,,,,,,,,
