Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",19y 114d,14 (10-0-4 71.43%),8 (0.57),←,
21,"Bell, Daniel",21y 155d,28 (17-1-10 62.50%),,←,
25,"Brown, Nathan",30y 32d,127 (62-0-65 48.82%),33 (0.26),←,
32,"Bruce, Cameron",26y 350d,146 (75-1-70 51.71%),173 (1.18),←,
41,"Carroll, Nathan",25y 330d,41 (18-1-22 45.12%),1 (0.02),←,
36,"Davey, Aaron",23y 97d,64 (38-1-25 60.16%),95 (1.48),←,
18,"Green, Brad",25y 186d,148 (77-1-70 52.36%),194 (1.31),←,
4,"Holland, Ben",29y 128d,179 (94-1-84 52.79%),164 (0.92),54 (32-1-21 60.19%),40 (0.74)
16,"Johnstone, Travis",26y 60d,145 (74-1-70 51.38%),104 (0.72),←,
2,"Jones, Nathan",18y 238d,8 (3-1-4 43.75%),2 (0.25),←,
23,"McDonald, James",29y 345d,177 (87-1-89 49.44%),45 (0.25),←,
5,"McLean, Brock",20y 188d,47 (27-1-19 58.51%),25 (0.53),←,
7,"Miller, Brad",23y 71d,75 (36-1-38 48.67%),24 (0.32),←,
9,"Neitz, David",31y 236d,286 (137-0-149 47.90%),602 (2.10),←,
33,"Pickett, Byron",29y 35d,195 (128-1-66 65.90%),170 (0.87),20 (13-1-6 67.50%),9 (0.45)
27,"Rivers, Jared",21y 332d,61 (33-1-27 54.92%),4 (0.07),←,
24,"Robertson, Russell",27y 295d,190 (96-1-93 50.79%),337 (1.77),←,
15,"Smith, Nick",22y 19d,4 (1-0-3 25.00%),,←,
12,"Sylvia, Colin",20y 311d,36 (19-1-16 54.17%),19 (0.53),←,
10,"Ward, Daniel",29y 68d,118 (46-1-71 39.41%),28 (0.24),←,
34,"White, Jeff",29y 208d,231 (115-1-115 50.00%),99 (0.43),199 (102-1-96 51.51%),81 (0.41)
13,"Yze, Adem",28y 359d,257 (120-1-136 46.89%),225 (0.88),←,
Totals,Totals,25y 189d,2577 (1313-18-1246 50.95%),2352 (0.91),,
C,"Daniher, Neale",45y 212d,210 (106-1-103 50.71%),,←,
