Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Christian, Michael",6,5,5,11,,,,,,,,,2.0,,,,,,,,,,
28,"Crosisca, Gavin",4,3,5,9,2,,,3.0,,,,,1.0,2.0,,,,,,,,,
35,"Daicos, Peter",18,7,6,24,4,3.0,,1.0,,,,,2.0,,,,,,,,,,
3,"Gayfer, Michael",8,2,4,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
25,"Hecker, Terry",3,,3,6,,,,,,,,,,1.0,,,,,,,,,
23,"Kelly, Craig",10,7,2,12,3,3.0,,,,,,,1.0,3.0,,,,,,,,,
15,"Lehmann, Troy",6,2,2,8,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
30,"Manson, James",5,8,5,10,,1.0,7.0,,,,,,,1.0,,,,,,,,,
34,"McGuane, Mick",13,3,1,14,,,,2.0,,,,,2.0,,,,,,,,,,
7,"Morwood, Shane",10,3,2,12,,2.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
4,"Pert, Gary",15,7,4,19,,,1.0,5.0,,,,,1.0,2.0,1.0,,,,,,,,
13,"Richardson, Alan",12,4,5,17,,,,1.0,,,,,1.0,2.0,,,,,,,,,
29,"Russell, Scott",18,3,5,23,3,,,3.0,,,,,5.0,,3.0,,,,,,,,
22,"Shaw, Tony",11,3,7,18,,,,3.0,,,,,3.0,2.0,,,,,,,,,
27,"Starcevich, Craig",13,3,7,20,1,,16.0,2.0,,,,,1.0,,,,,,,,,,
24,"Turner, Jamie",4,1,,4,,,,1.0,,,,,,,,,,,,,,,
14,"Watson, Shane",8,3,3,11,1,1.0,,1.0,,,,,,,,,,,,,,,
10,"Williams, Paul",14,3,3,17,2,,,3.0,,,,,1.0,1.0,,,,,,,,,
20,"Woods, Tony",7,2,5,12,,,,,,,,,,1.0,,,,,,,,,
19,"Wright, Graham",13,3,7,20,1,,,4.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,72,81,279,17,14.0,25.0,33.0,,,,,27.0,20.0,4.0,,,,,,,,
Opposition,Opposition,193,49,115,308,13,19.0,20.0,38.0,,,,,20.0,27.0,2.0,,,,,,,,
