Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",6,4,7,13,1,1.0,,4.0,1.0,2.0,3.0,2.0,,1.0,,6.0,7.0,,2.0,1.0,,,43.0
3,"Bartel, Jimmy",23,8,9,32,2,2.0,,3.0,2.0,5.0,4.0,4.0,,1.0,,7.0,24.0,1.0,3.0,3.0,,2.0,95.0
24,"Blake, Mark",4,8,13,17,,,15.0,2.0,1.0,2.0,,1.0,,1.0,,4.0,13.0,,,1.0,,1.0,71.0
35,"Chapman, Paul",14,12,7,21,2,,,4.0,1.0,4.0,3.0,2.0,,2.0,,5.0,16.0,2.0,1.0,1.0,3.0,,85.0
11,"Corey, Joel",13,5,22,35,,,,6.0,2.0,8.0,5.0,3.0,2.0,1.0,2.0,13.0,22.0,,,3.0,,1.0,85.0
44,"Enright, Corey",23,11,14,37,2,,,3.0,2.0,4.0,,,3.0,,,7.0,29.0,,1.0,4.0,,,90.0
2,"Harley, Tom",8,9,11,19,,,,2.0,3.0,,,4.0,,,,6.0,13.0,3.0,,3.0,,,92.0
8,"Hunt, Josh",12,6,8,20,,,,2.0,2.0,3.0,,,1.0,,,3.0,17.0,1.0,,4.0,,,89.0
20,"Johnson, Steve",14,4,7,21,,,,6.0,1.0,3.0,1.0,3.0,1.0,2.0,,8.0,13.0,,1.0,,,,89.0
45,"Ling, Cameron",2,,4,6,,,,,,1.0,,,1.0,,,3.0,4.0,,,,,1.0,14.0
13,"Lonergan, Tom",12,9,4,16,4,3.0,,3.0,,3.0,,8.0,2.0,3.0,,8.0,8.0,3.0,4.0,,,,92.0
4,"Mackie, Andrew",13,5,10,23,,,,4.0,3.0,,1.0,3.0,1.0,2.0,,7.0,16.0,1.0,1.0,2.0,1.0,1.0,95.0
39,"Milburn, Darren",14,7,12,26,,,,6.0,4.0,3.0,1.0,,4.0,,,8.0,18.0,,,4.0,1.0,,93.0
21,"Mooney, Cameron",5,5,5,10,1,,,2.0,,2.0,,4.0,2.0,3.0,,4.0,6.0,1.0,1.0,4.0,,2.0,94.0
6,"Ottens, Brad",4,3,11,15,3,,11.0,3.0,,1.0,5.0,3.0,1.0,3.0,,10.0,4.0,,2.0,1.0,,,80.0
33,"Rooke, Max",3,6,15,18,,,,4.0,1.0,2.0,,5.0,,3.0,1.0,5.0,13.0,1.0,,3.0,,,83.0
30,"Scarlett, Matthew",14,8,9,23,,,,1.0,5.0,3.0,,,1.0,,,2.0,22.0,,,3.0,3.0,1.0,85.0
14,"Selwood, Joel",17,4,18,35,1,,1.0,4.0,,3.0,3.0,3.0,2.0,1.0,3.0,8.0,28.0,,1.0,3.0,1.0,,82.0
27,"Stokes, Mathew",12,6,7,19,1,1.0,,5.0,1.0,3.0,2.0,,3.0,,,7.0,13.0,,1.0,1.0,,3.0,89.0
7,"Taylor, Harry",7,6,7,14,,,,1.0,1.0,,1.0,1.0,,,,2.0,12.0,1.0,,3.0,1.0,,85.0
5,"Varcoe, Travis",8,2,7,15,1,,,5.0,,4.0,3.0,1.0,,1.0,,4.0,9.0,,,3.0,,1.0,86.0
40,"Wojcinski, David",6,3,10,16,,,,7.0,2.0,2.0,,8.0,,5.0,,3.0,14.0,,,1.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,131,217,451,18,10.0,27.0,77.0,32.0,58.0,32.0,55.0,24.0,29.0,6.0,130.0,321.0,14.0,18.0,48.0,10.0,13.0,
Opposition,Opposition,162,76,155,317,6,8.0,28.0,46.0,38.0,40.0,19.0,53.0,29.0,23.0,,113.0,201.0,7.0,10.0,40.0,11.0,4.0,
