Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",16,12,9,25,,1.0,4.0,,,2.0,1.0,2.0,,,,9.0,17.0,,3.0,2.0,,,
40,"Bootsma, Brad",6,4,3,9,,,,,1.0,1.0,,1.0,,1.0,,5.0,4.0,1.0,,1.0,,,
30,"Brown, Leigh",9,8,6,15,,,,,3.0,1.0,1.0,,,,,2.0,13.0,2.0,,2.0,,,
9,"Callaghan, Craig",14,6,3,17,1,2.0,,2.0,,5.0,1.0,1.0,2.0,,,5.0,10.0,,2.0,1.0,,,
31,"Clement, James",6,5,6,12,,,,1.0,2.0,2.0,,,2.0,,,5.0,7.0,1.0,,1.0,2.0,,
10,"Cook, Troy",20,5,9,29,3,1.0,,3.0,3.0,6.0,8.0,2.0,1.0,2.0,2.0,11.0,16.0,,1.0,1.0,2.0,,
12,"Dodd, Brad",14,10,13,27,1,,,,6.0,2.0,3.0,1.0,,,,1.0,27.0,,1.0,,2.0,,
18,"Fewster, Brendon",8,4,3,11,2,2.0,8.0,,,6.0,4.0,1.0,2.0,1.0,,7.0,5.0,1.0,1.0,2.0,,,
2,"Fletcher, Adrian",9,1,13,22,,,,1.0,,3.0,3.0,2.0,,,,10.0,11.0,,,1.0,,,
35,"Gale, Mark",2,1,1,3,,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,
3,"Harding, Greg",15,7,5,20,1,,,,5.0,4.0,1.0,1.0,1.0,,,3.0,17.0,,1.0,2.0,1.0,,
4,"Hasleby, Paul",16,4,9,25,1,2.0,,1.0,,6.0,4.0,2.0,,,3.0,9.0,16.0,,1.0,,,,
28,"Koops, Steven",8,2,2,10,1,1.0,1.0,4.0,,2.0,,3.0,1.0,,,4.0,6.0,,1.0,1.0,,,
21,"Longmuir, Troy",16,12,10,26,1,,,,4.0,3.0,2.0,3.0,3.0,1.0,1.0,9.0,18.0,,,,1.0,,
8,"McManus, Shaun",7,5,8,15,,,,,2.0,,2.0,3.0,,,,5.0,12.0,,,1.0,2.0,,
16,"Michael, Clem",10,6,5,15,,,18.0,,,7.0,1.0,2.0,2.0,2.0,,6.0,9.0,,2.0,1.0,,,
6,"Modra, Tony",9,4,1,10,2,3.0,,,,1.0,1.0,3.0,2.0,1.0,,4.0,4.0,1.0,3.0,2.0,,,
25,"Norrish, Jason",16,2,1,17,,,,2.0,1.0,2.0,,1.0,,1.0,,2.0,14.0,,,1.0,,,
23,"Parker, Shane",6,1,3,9,,,,2.0,1.0,1.0,,1.0,1.0,,,5.0,4.0,,,,1.0,,
29,"Pavlich, Matthew",8,6,6,14,1,1.0,,,,4.0,1.0,2.0,,,,5.0,10.0,2.0,1.0,,,,
19,"Walker, James",15,10,13,28,,,,1.0,1.0,4.0,2.0,1.0,,,,9.0,19.0,1.0,1.0,1.0,1.0,,
24,"Wira, Brad",6,4,2,8,,1.0,,1.0,,2.0,,,,,,,8.0,,2.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,119,131,367,14,16.0,31.0,19.0,29.0,64.0,36.0,32.0,17.0,9.0,6.0,117.0,249.0,9.0,20.0,20.0,12.0,,
Opposition,Opposition,196,92,103,299,8,8.0,18.0,28.0,40.0,38.0,32.0,38.0,9.0,17.0,,119.0,180.0,13.0,11.0,9.0,13.0,,
