Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Ballantyne, Hayden",9,5,2,11,4,2.0,,1.0,,2.0,1.0,3.0,3.0,2.0,,9.0,5.0,,4.0,1.0,,1.0,80.0
26,"Bradley, Kepler",12,6,13,25,1,,4.0,2.0,2.0,4.0,3.0,1.0,,,,9.0,16.0,,,,,2.0,71.0
48,"Broughton, Greg",9,8,5,14,,1.0,,2.0,3.0,2.0,,2.0,1.0,2.0,,5.0,11.0,,,3.0,,,91.0
40,"de Boer, Matt",2,1,8,10,,,,8.0,,3.0,2.0,,1.0,,,6.0,4.0,1.0,,1.0,,3.0,75.0
25,"Dodd, Steven",5,3,7,12,,,,1.0,3.0,,,,1.0,,,7.0,5.0,1.0,,1.0,,,100.0
9,"Drum, Marcus",10,4,8,18,,,,,2.0,,1.0,2.0,,1.0,,9.0,7.0,2.0,,5.0,1.0,,81.0
41,"Duffield, Paul",15,7,6,21,1,1.0,,4.0,4.0,3.0,2.0,1.0,,1.0,,5.0,15.0,1.0,1.0,,,1.0,90.0
14,"Grover, Antoni",6,5,8,14,,,,2.0,2.0,,,,2.0,,,6.0,8.0,,,3.0,,,95.0
4,"Hasleby, Paul",6,4,8,14,1,,,3.0,1.0,2.0,1.0,,1.0,,,2.0,12.0,,1.0,1.0,,2.0,81.0
43,"Hayden, Roger",6,3,5,11,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,3.0,8.0,,,1.0,,,68.0
11,"Headland, Des",15,8,2,17,1,1.0,,1.0,1.0,5.0,2.0,3.0,1.0,2.0,,7.0,10.0,2.0,1.0,2.0,1.0,1.0,77.0
32,"Hill, Stephen",5,,3,8,,1.0,,2.0,1.0,5.0,1.0,1.0,1.0,,,5.0,3.0,,,1.0,,,87.0
5,"Ibbotson, Garrick",11,5,4,15,1,3.0,,2.0,1.0,4.0,2.0,2.0,1.0,,,7.0,7.0,,1.0,2.0,1.0,1.0,90.0
23,"Mayne, Chris",4,1,5,9,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,7.0,2.0,,,1.0,,1.0,82.0
18,"McPharlin, Luke",11,10,3,14,3,1.0,,1.0,,3.0,,,2.0,,1.0,4.0,11.0,1.0,4.0,3.0,,3.0,92.0
16,"Mundy, David",9,4,14,23,1,,,4.0,1.0,5.0,7.0,4.0,,3.0,,10.0,13.0,,,3.0,,4.0,78.0
29,"Pavlich, Matthew",15,3,10,25,2,1.0,,1.0,2.0,7.0,4.0,2.0,1.0,1.0,3.0,8.0,17.0,,,1.0,3.0,,80.0
46,"Pearce, Clancee",7,3,,7,3,1.0,,,,3.0,,1.0,,,,1.0,7.0,,,,,,66.0
31,"Sandilands, Aaron",12,4,9,21,1,,42.0,,1.0,3.0,6.0,,3.0,,2.0,10.0,11.0,2.0,,2.0,2.0,,85.0
3,"Schammer, Byron",8,2,9,17,,,,,2.0,,1.0,,1.0,,,4.0,13.0,,,3.0,,,65.0
8,"Suban, Nick",16,2,9,25,2,1.0,,4.0,1.0,7.0,8.0,4.0,1.0,2.0,,11.0,14.0,,,1.0,3.0,1.0,69.0
20,"Tarrant, Chris",6,3,7,13,,,,,1.0,1.0,1.0,3.0,,1.0,,2.0,10.0,,,8.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,91,145,344,21,15.0,46.0,41.0,29.0,61.0,44.0,32.0,24.0,17.0,6.0,137.0,209.0,10.0,12.0,43.0,11.0,20.0,
Opposition,Opposition,175,85,169,344,13,9.0,23.0,65.0,35.0,47.0,29.0,41.0,17.0,24.0,,111.0,231.0,8.0,13.0,48.0,24.0,9.0,
