Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Callum",13,3,8,21,2,1.0,,8.0,1.0,2.0,,2.0,3.0,1.0,,10.0,11.0,,,1.0,,1.0,74.0
25,"Crisp, Jack",14,7,10,24,1,,,4.0,,4.0,3.0,1.0,,,,7.0,16.0,,,2.0,,,91.0
2,"de Goey, Jordan",16,6,7,23,2,2.0,,3.0,1.0,7.0,7.0,2.0,4.0,,,14.0,9.0,2.0,3.0,,,1.0,75.0
5,"Elliott, Jamie",8,5,5,13,,,,4.0,,4.0,,2.0,,1.0,,2.0,11.0,,,,3.0,1.0,76.0
19,"Greenwood, Levi",12,6,6,18,,,,2.0,6.0,2.0,1.0,1.0,,,,4.0,14.0,1.0,,1.0,,,80.0
4,"Grundy, Brodie",12,8,13,25,2,1.0,48.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,11.0,15.0,2.0,3.0,3.0,1.0,,91.0
32,"Hoskin-Elliott, Will",9,3,5,14,2,,,1.0,1.0,4.0,,,1.0,,,6.0,8.0,1.0,1.0,2.0,,,71.0
38,"Howe, Jeremy",13,7,5,18,,,,2.0,3.0,1.0,,2.0,2.0,,,6.0,11.0,,,7.0,,,95.0
8,"Langdon, Tom",3,2,11,14,,,,3.0,1.0,1.0,,3.0,,1.0,,4.0,11.0,,,4.0,,,81.0
37,"Maynard, Brayden",9,3,6,15,,,,6.0,2.0,3.0,2.0,2.0,1.0,,,6.0,10.0,,,5.0,,,84.0
16,"Mayne, Chris",2,2,16,18,,,,2.0,,,2.0,2.0,,,,9.0,9.0,,,1.0,,,67.0
41,"Mihocek, Brody",10,7,5,15,1,,,4.0,,4.0,1.0,2.0,2.0,1.0,,5.0,10.0,,2.0,2.0,,1.0,93.0
30,"Moore, Darcy",9,5,4,13,,,,2.0,3.0,2.0,,1.0,1.0,1.0,,4.0,8.0,1.0,,9.0,,,94.0
10,"Pendlebury, Scott",15,1,11,26,,,,5.0,,9.0,6.0,2.0,,,1.0,8.0,17.0,,,3.0,,2.0,90.0
21,"Phillips, Tom",21,4,13,34,2,2.0,,2.0,3.0,7.0,2.0,7.0,,,,11.0,21.0,,,,,,91.0
20,"Reid, Ben",4,2,5,9,,,2.0,5.0,,,,2.0,3.0,1.0,,4.0,6.0,1.0,1.0,3.0,,1.0,91.0
23,"Roughead, Jordan",6,3,7,13,,,,2.0,1.0,,,,1.0,,,4.0,6.0,,,7.0,,,83.0
22,"Sidebottom, Steele",19,4,15,34,,,,3.0,3.0,7.0,6.0,3.0,1.0,,,16.0,21.0,,,2.0,2.0,,86.0
1,"Stephenson, Jaidyn",11,7,3,14,2,,,1.0,1.0,,,,1.0,,,7.0,7.0,1.0,5.0,3.0,,,88.0
24,"Thomas, Josh",8,1,5,13,1,,,3.0,1.0,4.0,1.0,1.0,,,,7.0,6.0,1.0,,,,,72.0
7,"Treloar, Adam",15,3,19,34,1,1.0,,4.0,1.0,4.0,8.0,5.0,1.0,,,16.0,15.0,,,1.0,,,77.0
33,"Wills, Rupert",8,3,4,12,,,,5.0,,3.0,,4.0,,1.0,,1.0,11.0,,,1.0,,,51.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,92,183,420,16,10.0,50.0,72.0,29.0,69.0,41.0,48.0,22.0,8.0,4.0,162.0,253.0,10.0,15.0,57.0,6.0,7.0,
Opposition,Opposition,207,87,191,398,13,9.0,26.0,65.0,52.0,43.0,44.0,58.0,8.0,22.0,2.0,154.0,243.0,14.0,10.0,54.0,4.0,10.0,
