Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",34y 265d,238 (140-2-96 59.24%),1001 (4.21),232 (135-2-95 58.62%),991 (4.27)
30,"Biddiscombe, Craig",19y 275d,6 (4-1-1 75.00%),1 (0.17),←,
9,"Breuer, Shayne",23y 286d,62 (42-1-19 68.55%),75 (1.21),←,
16,"Brownless, Bill",29y 146d,188 (110-2-76 59.04%),433 (2.30),←,
8,"Burns, Ronnie",23y 101d,12 (8-1-3 70.83%),20 (1.67),←,
2,"Colbert, Leigh",21y 15d,54 (38-1-15 71.30%),15 (0.28),←,
7,"Couch, Paul",31y 339d,244 (145-1-98 59.63%),198 (0.81),←,
36,"Graham, Ben",22y 233d,39 (29-0-10 74.36%),3 (0.08),←,
19,"Hall, Derek",25y 206d,26 (18-1-7 71.15%),22 (0.85),24 (16-1-7 68.75%),19 (0.79)
32,"Hocking, Garry",27y 258d,176 (104-2-70 59.66%),158 (0.90),←,
1,"King, Steven",17y 213d,5 (3-0-2 60.00%),1 (0.20),←,
4,"Lord, Aaron",20y 337d,28 (21-1-6 76.79%),18 (0.64),←,
17,"McGrath, Tim",25y 259d,113 (73-1-39 65.04%),10 (0.09),106 (69-1-36 65.57%),10 (0.09)
28,"McKinnon, Martin",20y 353d,37 (18-1-18 50.00%),12 (0.32),12 (8-1-3 70.83%),5 (0.42)
31,"Mensch, David",23y 313d,66 (48-0-18 72.73%),78 (1.18),←,
15,"Riccardi, Peter",23y 188d,94 (63-1-30 67.55%),98 (1.04),←,
27,"Sanderson, Brenton",22y 116d,33 (20-1-12 62.12%),9 (0.27),23 (18-1-4 80.43%),4 (0.17)
12,"Sholl, Brad",23y 225d,38 (25-1-12 67.11%),2 (0.05),36 (25-1-10 70.83%),2 (0.06)
37,"Simpson, Sean",26y 67d,87 (55-1-31 63.79%),14 (0.16),80 (54-1-25 68.13%),13 (0.16)
10,"Tanner, Grant",25y 334d,45 (30-1-14 67.78%),21 (0.47),←,
11,"Tudor, Leigh",26y 271d,62 (38-0-24 61.29%),50 (0.81),54 (35-0-19 64.81%),44 (0.81)
Totals,Totals,24y 229d,1653 (1032-20-601 62.43%),2239 (1.35),,
C,"Ayres, Gary",35y 268d,37 (26-1-10 71.62%),,←,
