Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22 ↓,"Blakey, Nick",11,5,9,20,,,,,3.0,4.0,,4.0,,1.0,,3.0,18.0,,,2.0,,,58.0
16,"Campbell, Braeden",3,3,7,10,1,,,3.0,1.0,,,,,,,4.0,7.0,,1.0,,,1.0,72.0
7,"Cunningham, Harry",16,10,10,26,,,,1.0,2.0,4.0,1.0,1.0,,,,7.0,16.0,,,2.0,,,87.0
34,"Dawson, Jordan",14,7,5,19,1,,,1.0,1.0,4.0,2.0,1.0,2.0,,,5.0,14.0,,1.0,,,1.0,81.0
13,"Florent, Oliver",16,2,3,19,1,,,2.0,2.0,4.0,3.0,4.0,1.0,1.0,,6.0,15.0,,,2.0,,,83.0
42,"Fox, Robbie",5,4,4,9,,,,3.0,2.0,,,,,,,1.0,8.0,1.0,,,,,75.0
21,"Gulden, Errol",9,2,5,14,1,,,1.0,1.0,3.0,1.0,5.0,1.0,1.0,,7.0,5.0,,,1.0,,1.0,75.0
9,"Hayward, Will",14,11,3,17,3,3.0,,3.0,,4.0,,,1.0,,2.0,2.0,14.0,,5.0,,,,84.0
5,"Heeney, Isaac",7,6,7,14,1,2.0,,3.0,,3.0,1.0,2.0,,,,7.0,7.0,,2.0,1.0,,,80.0
29,"Hewett, George",12,5,16,28,,,,2.0,1.0,1.0,5.0,2.0,,,1.0,9.0,19.0,,,,,,83.0
31,"Hickey, Tom",14,5,4,18,,,22.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,,7.0,11.0,1.0,,2.0,,1.0,84.0
12,"Kennedy, Josh",12,2,13,25,,1.0,,5.0,,2.0,7.0,1.0,1.0,1.0,,11.0,13.0,,,,,,77.0
30,"McCartin, Tom",14,5,2,16,,,,2.0,3.0,2.0,,4.0,1.0,2.0,,8.0,8.0,2.0,,7.0,2.0,,89.0
27,"McInerney, Justin",9,6,6,15,,,,,1.0,,,1.0,1.0,,,5.0,12.0,1.0,,3.0,,1.0,85.0
41,"McLean, Hayden",11,9,2,13,1,1.0,3.0,1.0,,1.0,,3.0,2.0,1.0,,10.0,5.0,4.0,3.0,6.0,,,95.0
43,"Melican, Lewis",10,5,4,14,,,,1.0,1.0,,,2.0,2.0,,,5.0,10.0,,,5.0,,,86.0
38 ↑,"ORiordan, Colin",4,2,,4,,,,1.0,,2.0,,,,,,1.0,3.0,1.0,,,,1.0,25.0
11,"Papley, Tom",7,,5,12,2,2.0,,3.0,,3.0,2.0,8.0,2.0,3.0,,7.0,5.0,,,,,,93.0
26,"Parker, Luke",15,3,10,25,1,,,8.0,,6.0,6.0,1.0,4.0,,3.0,11.0,13.0,,1.0,,,1.0,77.0
24,"Rampe, Dane",10,8,3,13,,,,2.0,3.0,3.0,,2.0,,1.0,,2.0,12.0,,,1.0,,,94.0
20,"Reid, Sam",5,4,6,11,,1.0,2.0,2.0,,2.0,3.0,4.0,1.0,,,7.0,4.0,,2.0,1.0,,,78.0
8,"Rowbottom, James",11,3,6,17,,,,3.0,3.0,2.0,3.0,3.0,1.0,,,9.0,8.0,,,,,,62.0
45,"Wicks, Sam",4,1,7,11,1,1.0,,5.0,,2.0,,2.0,1.0,2.0,,6.0,5.0,,,,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,108,137,370,13,13.0,27.0,53.0,25.0,57.0,38.0,52.0,22.0,14.0,6.0,140.0,232.0,10.0,15.0,33.0,2.0,7.0,
Opposition,Opposition,194,94,129,323,12,5.0,43.0,42.0,44.0,37.0,32.0,62.0,14.0,22.0,,110.0,207.0,10.0,10.0,38.0,2.0,9.0,
