Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",22y 93d,78 (40-0-38 51.28%),79 (1.01),←,
11,"Doughty, Michael",32y 337d,221 (129-0-92 58.37%),46 (0.21),←,
26,"Douglas, Richard",25y 152d,103 (52-0-51 50.49%),70 (0.68),←,
45,"Henderson, Ricky",23y 300d,39 (19-0-20 48.72%),33 (0.85),←,
24,"Jacobs, Sam",24y 88d,50 (24-0-26 48.00%),8 (0.16),33 (17-0-16 51.52%),5 (0.15)
21,"Knights, Chris",25y 286d,94 (51-0-43 54.26%),68 (0.72),←,
14,"Mackay, David",23y 348d,76 (46-0-30 60.53%),21 (0.28),←,
36,"Martin, Brodie",23y 244d,15 (7-0-8 46.67%),4 (0.27),←,
49,"McIntyre, Tim",23y 89d,1 (1-0-0 100.00%),2 (2.00),←,
35,"McKernan, Shaun",21y 310d,22 (9-0-13 40.91%),13 (0.59),←,
40,"Porplyzia, Jason",27y 223d,101 (61-0-40 60.40%),152 (1.50),←,
3,"Reilly, Brent",28y 238d,170 (93-0-77 54.71%),49 (0.29),←,
25,"Rutten, Ben",29y 40d,183 (106-0-77 57.92%),6 (0.03),←,
34,"Shaw, Sam",21y 93d,6 (5-0-1 83.33%),,←,
9,"Sloane, Rory",22y 112d,47 (25-0-22 53.19%),27 (0.57),←,
33,"Smith, Brodie",20y 175d,26 (15-0-11 57.69%),4 (0.15),←,
12,"Talia, Daniel",20y 279d,23 (15-0-8 65.22%),,←,
5,"Thompson, Scott",29y 115d,212 (118-0-94 55.66%),134 (0.63),173 (100-0-73 57.80%),117 (0.68)
4,"Tippett, Kurt",25y 60d,97 (49-0-48 50.52%),179 (1.85),←,
7,"van Berlo, Nathan",26y 31d,152 (87-0-65 57.24%),48 (0.32),←,
17,"Vince, Bernie",26y 279d,98 (53-0-45 54.08%),55 (0.56),←,
47,"Wright, Matthew",22y 206d,30 (15-0-15 50.00%),28 (0.93),←,
Totals,Totals,24y 319d,1844 (1020-0-824 55.31%),1026 (0.56),,
C,"Sanderson, Brenton",38y 131d,14 (11-0-3 78.57%),,←,
