Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bock, Nathan",13,7,5,18,,,,1.0,6.0,,,2.0,,2.0,,6.0,12.0,1.0,,7.0,1.0,1.0,100.0
3,"Brennan, Jared",12,2,9,21,,1.0,2.0,4.0,1.0,2.0,5.0,3.0,,,,11.0,10.0,1.0,1.0,3.0,,1.0,88.0
27,"Coad, Michael",10,2,4,14,,,,5.0,1.0,2.0,2.0,3.0,1.0,2.0,,5.0,9.0,,,5.0,,1.0,74.0
23,"Dixon, Charlie",7,2,3,10,,1.0,,1.0,,4.0,,1.0,3.0,,,6.0,6.0,,,2.0,,1.0,94.0
17,"Fraser, Josh",10,5,10,20,1,,7.0,2.0,1.0,7.0,2.0,2.0,1.0,1.0,,6.0,14.0,,1.0,1.0,,1.0,88.0
47 ↓,"Gorringe, Daniel",4,1,5,9,,,4.0,2.0,1.0,,2.0,1.0,1.0,,,5.0,4.0,,,1.0,,,50.0
5,"Harbrow, Jarrod",11,5,1,12,,,,2.0,4.0,1.0,1.0,1.0,,1.0,,2.0,9.0,1.0,,2.0,,,85.0
21,"Harris, Daniel",7,2,13,20,,1.0,,3.0,2.0,1.0,5.0,2.0,1.0,,,9.0,10.0,,,1.0,,,79.0
7,"Hunt, Karmichael",3,2,6,9,,,,2.0,1.0,,,3.0,,,,3.0,5.0,,,1.0,,,93.0
6 ↑,"Magin, Alik",6,,1,7,1,2.0,,2.0,,1.0,,1.0,,,,3.0,3.0,,,,,,44.0
32,"Matera, Brandon",8,2,4,12,1,,,2.0,2.0,1.0,,2.0,1.0,1.0,,2.0,10.0,,1.0,,2.0,1.0,90.0
18,"McKenzie, Trent",11,4,9,20,,1.0,,,1.0,2.0,,4.0,,2.0,,7.0,13.0,,,2.0,1.0,,84.0
41,"Prestia, Dion",2,2,8,10,,,,4.0,1.0,1.0,1.0,2.0,,2.0,,5.0,6.0,,,1.0,,,68.0
35,"Rischitelli, Michael",10,5,14,24,,,,9.0,2.0,5.0,4.0,3.0,2.0,2.0,,11.0,14.0,1.0,,2.0,,,85.0
8,"Russell, Luke",7,2,4,11,,3.0,,,,,,2.0,,1.0,,4.0,7.0,,2.0,2.0,,,83.0
26,"Shaw, Matt",4,3,3,7,1,,,,,1.0,,,1.0,,,3.0,5.0,1.0,,1.0,,,83.0
2,"Smith, Zac",8,3,3,11,2,1.0,11.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,7.0,4.0,1.0,1.0,3.0,,,84.0
25,"Stanley, Danny",6,1,13,19,1,2.0,,2.0,,3.0,3.0,4.0,1.0,3.0,,9.0,9.0,,1.0,2.0,,,92.0
24,"Swallow, David",11,4,8,19,2,1.0,,6.0,3.0,3.0,2.0,3.0,1.0,1.0,,9.0,12.0,,1.0,,1.0,1.0,81.0
48,"Tape, Seb",6,5,14,20,,,,1.0,3.0,,2.0,1.0,1.0,,,9.0,12.0,1.0,,4.0,,,92.0
20,"Toy, Josh",12,6,4,16,,,,3.0,6.0,,1.0,4.0,4.0,1.0,,7.0,9.0,,,4.0,,,95.0
4,"Weller, Maverick",5,2,6,11,,,,2.0,,4.0,1.0,1.0,,,,6.0,5.0,,,2.0,,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,67,147,320,9,15.0,24.0,54.0,37.0,40.0,32.0,47.0,20.0,21.0,,135.0,188.0,7.0,8.0,46.0,5.0,7.0,
Opposition,Opposition,239,106,165,404,23,21.0,48.0,67.0,29.0,66.0,39.0,46.0,21.0,20.0,6.0,150.0,247.0,13.0,29.0,43.0,9.0,18.0,
