Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",7,4,4,11,,,,4.0,3.0,,,2.0,1.0,,,9.0,4.0,1.0,,11.0,,,98.0
14,"Bergman, Miles",9,6,1,10,,,,3.0,4.0,2.0,1.0,3.0,,1.0,,4.0,7.0,1.0,,5.0,,,88.0
10,"Boak, Travis",10,2,5,15,1,,,5.0,3.0,2.0,3.0,2.0,1.0,,,6.0,10.0,,,1.0,,,75.0
3,"Burton, Ryan",12,4,4,16,,,,3.0,5.0,2.0,,1.0,1.0,,,4.0,7.0,,,3.0,,,78.0
9,"Butters, Zak",19,3,13,32,1,1.0,,2.0,1.0,5.0,7.0,4.0,3.0,,3.0,17.0,16.0,,,5.0,2.0,1.0,74.0
33,"Byrne-Jones, Darcy",7,2,4,11,2,,,4.0,,2.0,,1.0,1.0,1.0,,7.0,4.0,,1.0,,,,86.0
22,"Dixon, Charlie",11,5,4,15,,1.0,14.0,5.0,,3.0,1.0,5.0,,3.0,,9.0,7.0,2.0,1.0,4.0,,,89.0
28,"Drew, Willem",4,2,6,10,,,,6.0,,,2.0,4.0,,2.0,,5.0,6.0,,,1.0,,,74.0
7,"Duursma, Xavier",6,3,5,11,1,,,4.0,2.0,,,3.0,3.0,1.0,,8.0,5.0,,,1.0,,,78.0
6,"Farrell, Kane",10,3,4,14,,1.0,,1.0,3.0,1.0,,2.0,1.0,1.0,,4.0,9.0,,,5.0,,,82.0
11,"Finlayson, Jeremy",8,2,2,10,,,8.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,,4.0,6.0,,,2.0,,,86.0
18,"Horne-Francis, Jason",15,3,4,19,,,,2.0,1.0,7.0,5.0,4.0,,1.0,,10.0,7.0,1.0,,1.0,,1.0,83.0
5,"Houston, Dan",19,5,3,22,1,1.0,,5.0,5.0,7.0,4.0,3.0,1.0,,,8.0,12.0,,1.0,4.0,,,80.0
29 ↓,"Lycett, Scott",,,2,2,,,15.0,2.0,1.0,,2.0,2.0,2.0,2.0,,3.0,,,,2.0,,,41.0
4,"Marshall, Todd",8,6,2,10,2,1.0,,3.0,,1.0,,4.0,,2.0,,3.0,6.0,1.0,3.0,3.0,,1.0,83.0
41,"McEntee, Jed",4,3,7,11,1,,,5.0,,2.0,1.0,1.0,1.0,1.0,,7.0,5.0,,1.0,1.0,,,84.0
12,"McKenzie, Trent",14,5,,14,,,,,7.0,1.0,,1.0,1.0,1.0,,1.0,11.0,,,9.0,,,96.0
44 ↑,"Mead, Jackson",5,1,3,8,,,,3.0,1.0,2.0,1.0,1.0,,,,5.0,3.0,,,,,,28.0
2,"Powell-Pepper, Sam",5,1,8,13,1,1.0,,1.0,,3.0,2.0,6.0,,3.0,,8.0,3.0,1.0,1.0,3.0,,,84.0
15,"Rioli, Willie",6,,1,7,,2.0,,3.0,,1.0,,2.0,2.0,2.0,,3.0,4.0,,,1.0,,,86.0
20,"Rozee, Connor",17,5,9,26,,,,6.0,3.0,6.0,4.0,8.0,,,,11.0,15.0,,,3.0,,,77.0
23,"Williams, Dylan",8,3,2,10,,,,2.0,1.0,1.0,,,1.0,,,5.0,4.0,,,2.0,,,78.0
16,"Wines, Ollie",13,2,13,26,,,,3.0,,6.0,3.0,7.0,2.0,2.0,,11.0,15.0,1.0,,3.0,,1.0,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,70,106,323,10,10.0,37.0,75.0,41.0,57.0,39.0,69.0,23.0,24.0,3.0,152.0,166.0,8.0,8.0,70.0,2.0,4.0,
Opposition,Opposition,204,70,149,353,8,8.0,43.0,58.0,46.0,51.0,40.0,63.0,24.0,23.0,3.0,144.0,207.0,7.0,8.0,60.0,,6.0,
