Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
4,"Campbell, Tony",23y 12d,64 (32-0-32 50.00%),59 (0.92),←,
25,"Eishold, Simon",23y 152d,54 (39-0-15 72.22%),35 (0.65),←,
21,"Febey, Steven",21y 6d,52 (33-0-19 63.46%),10 (0.19),←,
14,"Grinter, Rod",25y 91d,88 (49-0-39 55.68%),29 (0.33),←,
54,"Heaver, Brent",19y 71d,8 (6-0-2 75.00%),10 (1.25),←,
28,"Howat, John",20y 41d,8 (6-0-2 75.00%),6 (0.75),←,
45,"Jackson, Ricky",23y 67d,67 (43-0-24 64.18%),102 (1.52),←,
17,"Lovett, Brett",24y 97d,95 (60-0-35 63.16%),11 (0.12),←,
3,"Lyon, Garry",22y 346d,94 (58-0-36 61.70%),126 (1.34),←,
46,"Mahoney, Mathew",21y 256d,3 (3-0-0 100.00%),,←,
34,"Newport, Stephen",24y 293d,98 (52-0-46 53.06%),57 (0.58),←,
29,"Obst, Andrew",26y 6d,19 (13-0-6 68.42%),8 (0.42),←,
41,"Rohde, Peter",25y 279d,77 (53-0-24 68.83%),10 (0.13),31 (19-0-12 61.29%),4 (0.13)
5,"Spalding, Earl",25y 167d,84 (55-0-29 65.48%),46 (0.55),←,
18,"Stretch, Steven",26y 232d,111 (65-0-46 58.56%),35 (0.32),←,
11,"Stynes, Jim",24y 124d,84 (55-0-29 65.48%),69 (0.82),←,
15,"Tingay, Stephen",20y 12d,33 (23-0-10 69.70%),17 (0.52),←,
26,"Viney, Jay",21y 248d,11 (6-0-5 54.55%),3 (0.27),←,
7,"Wilson, Brian",28y 329d,202 (97-1-104 48.27%),230 (1.14),154 (74-0-80 48.05%),208 (1.35)
8,"Yeats, Graeme",25y 338d,113 (66-0-47 58.41%),33 (0.29),←,
Totals,Totals,23y 250d,1365 (814-1-550 59.63%),896 (0.66),,
C,"Northey, John",47y 57d,140 (73-0-67 52.14%),,118 (67-0-51 56.78%),
