Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Beams, Dayne",21,1.0,13,34,3.0,,,5.0,3.0,3.0,11.0,2.0,1.0,,3.0,21,13,,,1.0,,,89.0
11,"Blair, Jarryd",7,2.0,12,19,1.0,,,9.0,1.0,3.0,5.0,4.0,1.0,1.0,,9,12,,1.0,2.0,,1.0,84.0
16,"Brown, Nathan",2,2.0,1,3,,,,,1.0,,,1.0,1.0,1.0,,3,1,1.0,,12.0,,,92.0
9,"Clarke, Martin",8,1.0,8,16,,,,6.0,2.0,2.0,4.0,,,,,5,10,,,1.0,,,91.0
32,"Cloke, Travis",6,5.0,4,10,3.0,2.0,,1.0,,1.0,,4.0,,4.0,,7,3,4.0,5.0,1.0,,1.0,93.0
31,"Dawes, Chris",12,8.0,3,15,,1.0,4.0,3.0,,7.0,,1.0,,1.0,,7,8,2.0,1.0,4.0,,,91.0
4 ↑,"Didak, Alan",9,2.0,6,15,1.0,1.0,,2.0,,5.0,,1.0,,,,2,10,,,1.0,,,59.0
35,"Elliott, Jamie",2,,9,11,,1.0,,4.0,,1.0,,3.0,,1.0,,7,6,,,2.0,,,73.0
1,"Fasolo, Alex",11,4.0,8,19,1.0,,,,,4.0,2.0,5.0,,2.0,,10,8,1.0,,1.0,,,72.0
18,"Jolly, Darren",4,,7,11,,,42.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,,7,4,,,2.0,,1.0,89.0
8,"Lumumba, Heritier",12,1.0,1,13,,,,8.0,3.0,1.0,1.0,1.0,,,,5,7,,,3.0,,,96.0
5,"Maxwell, Nick",16,7.0,4,20,,,,8.0,8.0,2.0,3.0,5.0,1.0,1.0,,10,9,1.0,,6.0,,,96.0
10,"Pendlebury, Scott",14,3.0,15,29,,,,6.0,2.0,4.0,7.0,4.0,,,,17,12,,,1.0,,,87.0
20,"Reid, Ben",14,6.0,6,20,,,,2.0,5.0,3.0,1.0,2.0,2.0,1.0,,10,9,1.0,,5.0,,1.0,96.0
40,"Seedsman, Paul",13,4.0,7,20,1.0,,,2.0,3.0,,1.0,3.0,3.0,,,9,11,,,,1.0,,74.0
39,"Shaw, Heath",16,5.0,2,18,,,,3.0,7.0,1.0,1.0,4.0,2.0,2.0,,5,9,1.0,,3.0,2.0,,89.0
22,"Sidebottom, Steele",16,5.0,3,19,,,,8.0,4.0,4.0,4.0,2.0,,,,6,12,,,2.0,1.0,,82.0
28,"Sinclair, Ben",3,1.0,5,8,,,,4.0,,2.0,1.0,,,,,5,3,,,1.0,,2.0,74.0
2,"Tarrant, Chris",5,4.0,4,9,,1.0,,,,1.0,,,1.0,,,5,4,2.0,1.0,1.0,,,86.0
13 ↓,"Thomas, Dale",6,,2,8,1.0,,,1.0,,1.0,3.0,,1.0,,,3,5,,,,,,20.0
34,"Toovey, Alan",4,,3,7,,,,3.0,1.0,,2.0,1.0,1.0,,,4,4,,,2.0,,,85.0
21,"Wellingham, Sharrod",10,4.0,14,24,1.0,,,11.0,,1.0,2.0,2.0,,,1.0,9,15,2.0,,1.0,,1.0,82.0
Totals,Totals,211,65.0,137,348,12.0,6.0,46.0,90.0,42.0,48.0,51.0,47.0,15.0,16.0,4.0,166,175,15.0,8.0,52.0,4.0,7.0,
Opposition,Opposition,198,47.0,155,353,9.0,16.0,68.0,81.0,36.0,56.0,41.0,52.0,16.0,15.0,2.0,173,174,9.0,6.0,61.0,19.0,5.0,
