Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Armstrong, Matt",10,1,3,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
32,"Baldwin, Jason",7,2,6,13,,,,2.0,,,,,,1.0,,,,,,,,,
34,"Boyd, Brad",7,2,4,11,,,,2.0,,,,,2.0,,,,,,,,,,
31,"Dent, Matthew",6,2,3,9,,,,2.0,,,,,2.0,2.0,,,,,,,,,
17,"Hawking, Simon",13,1,,13,,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
10,"Hogg, Jeff",7,3,4,11,,,,,,,,,1.0,1.0,,,,,,,,,
2,"Johnson, Chris",10,4,3,13,2,,,3.0,,,,,,1.0,,,,,,,,,
29,"Lyon, Ross",2,1,7,9,,,,4.0,,,,,,1.0,,,,,,,,,
30,"Manson, James",8,8,5,13,,,9.0,1.0,,,,,1.0,,,,,,,,,,
25,"McCarthy, John",6,5,4,10,2,,,2.0,,,,,,,,,,,,,,,
36,"Mitchell, Nick",8,1,2,10,,,,1.0,,,,,,2.0,,,,,,,,,
7,"Molloy, Jarrod",15,3,5,20,,1.0,,1.0,,,,,2.0,5.0,,,,,,,,,
43,"Morton, Danny",2,1,3,5,,,,2.0,,,,,,,,,,,,,,,
4,"Paxman, Stephen",5,1,2,7,,,2.0,1.0,,,,,1.0,,,,,,,,,,
1,"Roos, Paul",15,6,3,18,,1.0,,,,,,,1.0,,,,,,,,,,
9,"Sartori, Peter",2,1,2,4,,,1.0,,,,,,1.0,,,,,,,,,,
3,"Seecamp, Marcus",5,6,8,13,,,,2.0,,,,,2.0,,,,,,,,,,
22,"Stretch, Steven",5,2,3,8,,,,2.0,,,,,1.0,,,,,,,,,,
12,"Wheildon, Darren",7,3,4,11,2,,1.0,,,,,,,,,,,,,,,,
8,"Wynd, Jim",13,2,3,16,,,,2.0,,,,,1.0,2.0,,,,,,,,,
16,"Zanotti, Mark",6,3,4,10,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,159,58,78,237,6,4.0,13.0,31.0,,,,,19.0,17.0,,,,,,,,,
Opposition,Opposition,228,64,120,348,21,18.0,19.0,37.0,,,,,17.0,19.0,6.0,,,,,,,,
