Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",12,8,1,13,,,,1.0,4.0,2.0,,5.0,1.0,2.0,,6.0,7.0,4.0,,4.0,,1.0,100.0
14,"Bergman, Miles",13,7,3,16,,,,6.0,7.0,4.0,,4.0,2.0,1.0,,6.0,9.0,1.0,,3.0,,,89.0
10,"Boak, Travis",17,6,5,22,,,,1.0,,9.0,4.0,1.0,,,,6.0,16.0,,,,,1.0,82.0
7,"Burgoyne, Jase",13,5,9,22,,,,5.0,2.0,3.0,3.0,4.0,,1.0,,9.0,15.0,,,3.0,,,89.0
9,"Butters, Zak",10,5,13,23,,1.0,,5.0,1.0,4.0,3.0,2.0,,,,8.0,13.0,,1.0,1.0,3.0,1.0,81.0
33,"Byrne-Jones, Darcy",7,1,1,8,2,,,2.0,,2.0,1.0,2.0,2.0,,,2.0,4.0,,1.0,,,2.0,77.0
22,"Dixon, Charlie",2,1,6,8,,,9.0,,,1.0,2.0,4.0,1.0,1.0,,8.0,2.0,,,4.0,,,86.0
28,"Drew, Willem",11,3,11,22,,,,12.0,2.0,2.0,3.0,2.0,1.0,,,10.0,11.0,,,,,,78.0
31,"Evans, Francis",6,1,7,13,,1.0,,4.0,,,,3.0,1.0,1.0,,9.0,6.0,,,,,,76.0
43,"Evans, Logan",9,4,4,13,,,,2.0,1.0,,,2.0,1.0,1.0,,1.0,10.0,,,,,,80.0
6,"Farrell, Kane",15,4,1,16,1,,,1.0,4.0,3.0,,2.0,1.0,1.0,,,10.0,,1.0,2.0,2.0,1.0,72.0
19,"Georgiades, Mitch",8,4,4,12,3,2.0,,3.0,,2.0,,4.0,1.0,2.0,,2.0,11.0,1.0,3.0,2.0,,,71.0
18,"Horne-Francis, Jason",18,5,5,23,1,2.0,,6.0,1.0,5.0,5.0,6.0,,4.0,,9.0,11.0,,1.0,1.0,1.0,,80.0
5,"Houston, Dan",16,2,3,19,,,,5.0,4.0,4.0,1.0,2.0,1.0,1.0,,5.0,10.0,,,,1.0,,86.0
34 ↓,"Jones, Lachie",6,4,5,11,,,,3.0,1.0,3.0,,3.0,1.0,1.0,,3.0,8.0,1.0,,2.0,,,54.0
44,"Mead, Jackson",7,3,9,16,1,1.0,,6.0,1.0,,4.0,1.0,1.0,,,5.0,9.0,,1.0,,,,73.0
42 ↑,"Narkle, Quinton",1,1,,1,,,,,,,,,,,,,1.0,,,,,,21.0
27,"Ratugolea, Esava",5,6,7,12,2,1.0,,2.0,,1.0,1.0,4.0,2.0,3.0,,8.0,5.0,3.0,3.0,3.0,,,89.0
15,"Rioli, Willie",10,4,3,13,1,3.0,,7.0,,1.0,1.0,2.0,1.0,1.0,,6.0,7.0,,1.0,1.0,,,80.0
1,"Rozee, Connor",13,3,11,24,,,,1.0,2.0,6.0,3.0,2.0,1.0,,1.0,9.0,12.0,,,3.0,,,83.0
24,"Sweet, Jordon",3,3,4,7,,,41.0,8.0,1.0,1.0,2.0,3.0,2.0,3.0,,5.0,3.0,1.0,1.0,5.0,,,88.0
16,"Wines, Ollie",10,2,15,25,,,,10.0,3.0,2.0,10.0,2.0,2.0,,3.0,11.0,11.0,,,1.0,,1.0,65.0
25,"Zerk-Thatcher, Brandon",2,4,10,12,,,,1.0,2.0,1.0,,2.0,,1.0,,10.0,3.0,2.0,,8.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,86,137,351,11,13.0,50.0,91.0,36.0,56.0,43.0,62.0,22.0,24.0,4.0,138.0,194.0,13.0,13.0,43.0,7.0,7.0,
Opposition,Opposition,198,75,128,326,9,11.0,38.0,73.0,43.0,45.0,33.0,61.0,24.0,22.0,2.0,154.0,171.0,12.0,9.0,38.0,7.0,8.0,
