Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
44,"Baldwin, Peter",21y 226d,4 (1-0-3 25.00%),1 (0.25),←,
27,"Bews, Andrew",25y 262d,146 (67-1-78 46.23%),115 (0.79),←,
31,"Bourke, Tim",20y 358d,2 (0-0-2 0.00%),,←,
16,"Brownless, Bill",23y 69d,63 (31-1-31 50.00%),128 (2.03),←,
7,"Couch, Paul",25y 262d,99 (54-0-45 54.55%),80 (0.81),←,
28,"Darcy, Tim",26y 82d,89 (42-0-47 47.19%),24 (0.27),←,
18,"Denham, Sean",20y 343d,32 (14-0-18 43.75%),13 (0.41),←,
14,"Flanigan, Darren",28y 30d,112 (55-0-57 49.11%),43 (0.38),←,
48,"Gurrie, Michael",21y 356d,2 (0-0-2 0.00%),2 (1.00),←,
32,"Hocking, Garry",21y 181d,37 (21-1-15 58.11%),27 (0.73),←,
1,"Hocking, Steve",25y 79d,106 (54-0-52 50.94%),7 (0.07),←,
12,"Malakellis, Spiro",21y 349d,16 (11-0-5 68.75%),6 (0.38),←,
38,"McCrabb, Austin",25y 70d,16 (10-0-6 62.50%),2 (0.13),←,
11,"Morgan, Darren",24y 362d,80 (41-0-39 51.25%),64 (0.80),←,
24,"Poole, Trevor",25y 349d,100 (30-0-70 30.00%),58 (0.58),1 (0-0-1 0.00%),2 (2.00)
20,"Rogers, Andrew",25y 235d,25 (17-0-8 68.00%),3 (0.12),17 (12-0-5 70.59%),2 (0.12)
23,"Schulze, Michael",27y 159d,75 (40-1-34 54.00%),8 (0.11),←,
9,"Sterrett, Ray",25y 14d,2 (1-0-1 50.00%),,←,
26,"Stoneham, Barry",22y 57d,67 (36-1-30 54.48%),60 (0.90),←,
34,"Welsby, David",20y 133d,1 (0-0-1 0.00%),1 (1.00),←,
Totals,Totals,23y 363d,1074 (525-5-544 48.88%),642 (0.60),,
C,"Blight, Malcolm",40y 50d,44 (24-0-20 54.55%),,28 (18-0-10 64.29%),
