Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 342d,76 (45-1-30 59.87%),111 (1.46),←,
21,"Barlow, Michael",25y 187d,58 (34-1-23 59.48%),32 (0.55),←,
30,"Clarke, Zac",23y 87d,41 (16-1-24 40.24%),22 (0.54),←,
15,"Crowley, Ryan",29y 110d,151 (79-1-71 52.65%),103 (0.68),←,
17,"Crozier, Hayden",19y 181d,10 (8-0-2 80.00%),9 (0.90),←,
3,"Dawson, Zac",27y 121d,107 (66-4-37 63.55%),6 (0.06),30 (20-1-9 68.33%),2 (0.07)
9,"de Boer, Matt",23y 105d,88 (47-1-40 53.98%),34 (0.39),←,
41,"Duffield, Paul",28y 138d,122 (60-1-61 49.59%),25 (0.20),←,
7,"Fyfe, Nat",21y 278d,60 (35-1-24 59.17%),44 (0.73),←,
38,"Hannath, Jack",21y 349d,8 (7-1-0 93.75%),5 (0.63),←,
32,"Hill, Stephen",23y 53d,97 (50-0-47 51.55%),56 (0.58),←,
5,"Ibbotson, Garrick",25y 100d,110 (51-1-58 46.82%),21 (0.19),←,
37,"Johnson, Michael",28y 246d,161 (84-1-76 52.48%),58 (0.36),←,
23,"Mayne, Chris",24y 233d,93 (50-1-42 54.30%),121 (1.30),←,
18,"McPharlin, Luke",31y 204d,220 (114-1-105 52.05%),114 (0.52),208 (106-1-101 51.20%),111 (0.53)
13,"Mzungu, Tendai",27y 115d,50 (28-1-21 57.00%),30 (0.60),←,
46,"Pearce, Clancee",22y 243d,62 (32-1-29 52.42%),31 (0.50),←,
6,"Pearce, Danyle",27y 77d,166 (68-2-96 41.57%),81 (0.49),12 (9-1-2 79.17%),5 (0.42)
34,"Spurr, Lee",25y 331d,25 (19-1-5 78.00%),,←,
8,"Suban, Nick",23y 45d,74 (35-1-38 47.97%),28 (0.38),←,
42,"Taberner, Matthew",20y 6d,1 (1-0-0 100.00%),,←,
10,"Walters, Michael",22y 167d,30 (18-1-11 61.67%),56 (1.87),←,
Totals,Totals,24y 335d,1810 (947-23-840 52.32%),987 (0.55),,
C,"Lyon, Ross",46y 227d,157 (100-5-52 65.29%),,36 (24-1-11 68.06%),
