St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",21y 360d,87 (49-0-38 56.32%),53 (0.61),←,
3,"Burke, Nathan",29y 106d,257 (119-2-136 46.69%),94 (0.37),←,
16,"Carr, Matthew",20y 145d,6 (5-0-1 83.33%),1 (0.17),←,
31,"Elliott, Tim",22y 253d,22 (13-0-9 59.09%),6 (0.27),←,
10,"Everitt, Peter",25y 20d,120 (62-1-57 52.08%),196 (1.63),←,
14,"Francis, Tony",30y 52d,151 (80-2-69 53.64%),107 (0.71),9 (6-0-3 66.67%),4 (0.44)
25,"Hall, Barry",22y 104d,40 (25-0-15 62.50%),38 (0.95),←,
35,"Harvey, Robert",27y 275d,212 (110-2-100 52.36%),125 (0.59),←,
7,"Hayes, Lenny",19y 129d,5 (4-0-1 80.00%),,←,
6,"Healy, Daniel",25y 20d,33 (21-0-12 63.64%),23 (0.70),←,
8,"Hudghton, Max",22y 263d,50 (30-0-20 60.00%),1 (0.02),←,
5,"Jones, Austinn",22y 237d,95 (49-0-46 51.58%),82 (0.86),←,
23,"Loewe, Stewart",31y,264 (123-1-140 46.78%),509 (1.93),←,
26,"McLaren, Joe",21y 163d,33 (16-0-17 48.48%),16 (0.48),←,
11,"Mitchell, Gavin",26y 146d,67 (31-0-36 46.27%),55 (0.82),31 (18-0-13 58.06%),37 (1.19)
1,"Peckett, Justin",26y 230d,126 (62-1-63 49.60%),11 (0.09),←,
28,"Ryan, Damien",21y 293d,39 (20-0-19 51.28%),7 (0.18),9 (6-0-3 66.67%),1 (0.11)
19,"Sziller, Steven",26y 159d,86 (48-0-38 55.81%),33 (0.38),←,
4,"Thompson, Andrew",26y 214d,54 (34-0-20 62.96%),38 (0.70),←,
32,"Traianidis, Jason",24y 197d,37 (21-0-16 56.76%),28 (0.76),←,
15,"Wakelin, Darryl",24y 285d,85 (48-0-37 56.47%),8 (0.09),←,
20,"Young, Matthew",26y 248d,87 (49-0-38 56.32%),18 (0.21),66 (40-0-26 60.61%),12 (0.18)
Totals,Totals,24y 293d,1956 (1019-9-928 52.10%),1449 (0.74),,
C,"Watson, Tim",37y 314d,9 (6-0-3 66.67%),,←,
