Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",22y 278d,23 (15-0-8 65.22%),16 (0.70),←,
8,"Anderson, Dean",23y 353d,58 (43-0-15 74.14%),66 (1.14),←,
7,"Ayres, Gary",30y 295d,230 (170-1-59 74.13%),64 (0.28),←,
23,"Brereton, Dermott",26y 335d,176 (134-1-41 76.42%),405 (2.30),←,
4,"Collins, Andrew",26y 86d,93 (70-0-23 75.27%),21 (0.23),←,
3,"Condon, Anthony",23y 226d,53 (39-0-14 73.58%),26 (0.49),←,
26,"Cooper, Paul",23y 105d,21 (14-0-7 66.67%),1 (0.05),←,
13,"Dear, Paul",24y 204d,52 (36-0-16 69.23%),44 (0.85),←,
19,"Dunstall, Jason",26y 340d,137 (109-0-28 79.56%),609 (4.45),←,
6,"Hall, Tony",26y 307d,51 (43-0-8 84.31%),78 (1.53),←,
33,"Hudson, Paul",21y,24 (18-0-6 75.00%),47 (1.96),←,
11,"Jarman, Darren",24y 173d,16 (11-0-5 68.75%),31 (1.94),←,
1,"Jencke, Ray",25y 117d,92 (67-0-25 72.83%),22 (0.24),←,
24,"Langford, Chris",28y 199d,186 (142-1-43 76.61%),27 (0.15),←,
12,"Lawrence, Stephen",22y 89d,43 (29-0-14 67.44%),11 (0.26),←,
2,"Mew, Chris",30y 74d,211 (154-1-56 73.22%),19 (0.09),←,
35,"Morrissey, James",26y 289d,76 (58-0-18 76.32%),77 (1.01),←,
21,"Nugent, Glenn",19y 254d,10 (9-0-1 90.00%),6 (0.60),←,
25,"Robran, Matthew",20y 123d,6 (3-0-3 50.00%),4 (0.67),←,
17,"Tuck, Michael",38y 26d,419 (296-1-122 70.76%),320 (0.76),←,
Totals,Totals,25y 230d,1977 (1460-5-512 73.85%),1894 (0.96),,
C,"Joyce, Alan",48y 272d,41 (33-0-8 80.49%),,←,
