Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
49,"Betheras, Rupert",24y 222d,33 (9-0-24 27.27%),10 (0.30),←,
5,"Buckley, Nathan",27y 342d,158 (57-2-99 36.71%),167 (1.06),138 (53-2-83 39.13%),146 (1.06)
17,"Burns, Scott",25y 192d,100 (37-1-62 37.50%),42 (0.42),←,
40,"Davis, Leon",19y 15d,10 (3-0-7 30.00%),6 (0.60),←,
19,"Davis, Nick",20y 94d,25 (6-0-19 24.00%),11 (0.44),←,
46,"Dimattina, Andrew",22y 236d,5 (1-0-4 20.00%),1 (0.20),←,
25,"Fraser, Josh",18y 179d,16 (6-0-10 37.50%),3 (0.19),←,
31,"Johnson, Ben",19y 88d,9 (5-0-4 55.56%),5 (0.56),←,
30,"Kinnear, Ben",21y 126d,24 (8-0-16 33.33%),4 (0.17),←,
18,"Licuria, Paul",22y 180d,40 (10-0-30 25.00%),11 (0.28),30 (8-0-22 26.67%),9 (0.30)
24,"Lockyer, Tarkyn",20y 246d,32 (10-0-22 31.25%),6 (0.19),←,
48,"Michael, Mal",23y 8d,56 (20-0-36 35.71%),18 (0.32),←,
11,"OBree, Shane",21y 109d,36 (15-0-21 41.67%),14 (0.39),17 (6-0-11 35.29%),11 (0.65)
35,"Prestigiacomo, Simon",22y 153d,64 (20-0-44 31.25%),2 (0.03),←,
23,"Rocca, Anthony",22y 322d,93 (36-0-57 38.71%),124 (1.33),71 (25-0-46 35.21%),113 (1.59)
36,"Rocca, Saverio",26y 225d,156 (70-2-84 45.51%),514 (3.29),←,
44,"Scotland, Heath",19y 347d,18 (3-0-15 16.67%),2 (0.11),←,
22,"Shaw, Rhyce",18y 260d,2 (0-0-2 0.00%),2 (1.00),←,
20,"Tarrant, Chris",19y 288d,40 (12-0-28 30.00%),41 (1.02),←,
16,"Wasley, James",20y 349d,22 (4-0-18 18.18%),3 (0.14),←,
14,"Watson, Shane",26y 136d,141 (61-1-79 43.62%),102 (0.72),←,
10,"Williams, Paul",27y 90d,185 (80-2-103 43.78%),220 (1.19),←,
Totals,Totals,22y 125d,1265 (473-8-784 37.39%),1308 (1.03),,
C,"Malthouse, Mick",46y 320d,395 (229-4-162 58.48%),,17 (6-0-11 35.29%),
