Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",24y 181d,101 (61-2-38 61.39%),45 (0.45),←,
24,"Bolton, Jude",33y 128d,317 (180-5-132 57.57%),187 (0.59),←,
7,"Cunningham, Harry",19y 227d,2 (2-0-0 100.00%),,←,
13,"Everitt, Andrejs",24y 130d,70 (47-3-20 69.29%),32 (0.46),34 (25-2-7 76.47%),24 (0.71)
39,"Grundy, Heath",27y 49d,130 (78-2-50 60.77%),21 (0.16),←,
4,"Hannebery, Dan",22y 147d,93 (59-2-32 64.52%),41 (0.44),←,
33,"Jack, Brandon",19y 57d,5 (5-0-0 100.00%),5 (1.00),←,
15,"Jack, Kieren",26y 23d,130 (75-3-52 58.85%),92 (0.71),←,
12,"Kennedy, Josh",25y 31d,102 (63-2-37 62.75%),65 (0.64),89 (58-2-29 66.29%),61 (0.69)
11,"Lamb, Jed",20y 275d,8 (6-0-2 75.00%),4 (0.50),←,
9,"Malceski, Nick",28y 340d,142 (93-2-47 66.20%),59 (0.42),←,
3,"McVeigh, Jarrad",28y 105d,210 (126-4-80 60.95%),154 (0.73),←,
6,"Mitchell, Tom",20y 51d,7 (6-0-1 85.71%),8 (1.14),←,
41,"Mumford, Shane",27y 16d,91 (65-2-24 72.53%),35 (0.38),70 (48-2-20 70.00%),32 (0.46)
5,"OKeefe, Ryan",32y 178d,273 (159-4-110 58.97%),257 (0.94),←,
26,"Parker, Luke",20y 269d,48 (32-1-15 67.71%),27 (0.56),←,
38,"Pyke, Mike",29y 119d,62 (39-1-22 63.71%),32 (0.52),←,
43,"Rampe, Dane",23y 49d,14 (10-1-3 75.00%),1 (0.07),←,
25,"Richards, Ted",30y 191d,197 (117-4-76 60.41%),32 (0.16),164 (98-4-62 60.98%),13 (0.08)
40,"Smith, Nick",25y 39d,90 (54-2-34 61.11%),8 (0.09),←,
8,"Tippett, Kurt",26y 74d,109 (57-0-52 52.29%),200 (1.83),5 (4-0-1 80.00%),12 (2.40)
18,"White, Jesse",25y 193d,62 (31-2-29 51.61%),61 (0.98),←,
Totals,Totals,25y 164d,2263 (1365-42-856 60.32%),1366 (0.60),,
C,"Longmire, John",42y 202d,65 (44-2-19 69.23%),,←,
