Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",26y 67d,159 (104-0-55 65.41%),64 (0.40),17 (14-0-3 82.35%),6 (0.35)
17,"Beams, Dayne",20y 169d,35 (24-1-10 70.00%),34 (0.97),←,
47,"Blair, Jarryd",20y 108d,5 (5-0-0 100.00%),2 (0.40),←,
15,"Brown, Leigh",28y 158d,216 (104-2-110 48.61%),106 (0.49),35 (26-1-8 75.71%),22 (0.63)
16,"Brown, Nathan",21y 226d,43 (25-0-18 58.14%),6 (0.14),←,
32,"Cloke, Travis",23y 148d,116 (68-1-47 59.05%),140 (1.21),←,
1,"Davis, Leon",29y 44d,200 (107-1-92 53.75%),259 (1.29),←,
31,"Dawes, Chris",22y 76d,22 (18-0-4 81.82%),33 (1.50),←,
4,"Didak, Alan",27y 166d,175 (104-0-71 59.43%),246 (1.41),←,
6,"Goldsack, Tyson",23y 70d,51 (31-0-20 60.78%),5 (0.10),←,
26,"Johnson, Ben",29y 117d,201 (112-0-89 55.72%),59 (0.29),←,
18,"Jolly, Darren",28y 267d,184 (100-3-81 55.16%),86 (0.47),18 (14-1-3 80.56%),16 (0.89)
8,"Lumumba, Heritier",23y 258d,103 (64-1-38 62.62%),12 (0.12),←,
30,"Macaffer, Brent",22y 153d,18 (11-1-6 63.89%),12 (0.67),←,
5,"Maxwell, Nick",27y 58d,132 (76-1-55 57.95%),26 (0.20),←,
10,"Pendlebury, Scott",22y 205d,94 (58-1-35 62.23%),56 (0.60),←,
20,"Reid, Ben",21y 93d,23 (13-1-9 58.70%),3 (0.13),←,
22,"Sidebottom, Steele",19y 210d,28 (20-1-7 73.21%),19 (0.68),←,
36,"Swan, Dane",26y 156d,143 (82-1-60 57.69%),91 (0.64),←,
13,"Thomas, Dale",23y 40d,103 (64-1-38 62.62%),78 (0.76),←,
34,"Toovey, Alan",23y 130d,59 (40-1-18 68.64%),8 (0.14),←,
21,"Wellingham, Sharrod",22y 24d,44 (30-1-13 69.32%),19 (0.43),←,
Totals,Totals,24y 67d,2154 (1260-18-876 58.50%),1364 (0.63),,
C,"Malthouse, Mick",56y 348d,631 (358-5-268 57.13%),,253 (135-1-117 53.56%),
