Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",10,2,9,19,2,1.0,,1.0,,6.0,5.0,,,,,12.0,7.0,,,2.0,3.0,,
10,"Ashcroft, Marcus",5,5,8,13,,,,,2.0,1.0,1.0,1.0,,,,2.0,11.0,,,2.0,,,
20,"Black, Simon",15,4,17,32,2,,,4.0,1.0,10.0,9.0,,1.0,1.0,,13.0,18.0,,,2.0,3.0,,
36,"Bradshaw, Daniel",5,4,,5,1,1.0,1.0,,,,,,1.0,1.0,,4.0,2.0,3.0,3.0,,,,
16,"Brown, Jonathan",12,10,6,18,,1.0,1.0,1.0,,6.0,2.0,2.0,,2.0,,7.0,10.0,2.0,,1.0,,,
30,"Copeland, Robert",6,2,3,9,,,,,1.0,2.0,,,,1.0,,1.0,8.0,,,2.0,,,
32,"Hart, Shaun",19,4,6,25,,1.0,,3.0,5.0,4.0,3.0,1.0,2.0,2.0,,11.0,14.0,,,3.0,,,
2,"Johnson, Chris",12,5,5,17,,,,1.0,2.0,2.0,3.0,1.0,4.0,1.0,,8.0,8.0,2.0,,3.0,2.0,,
27,"Keating, Clark",4,3,1,5,,2.0,14.0,1.0,,2.0,1.0,,,,,3.0,2.0,2.0,2.0,3.0,,,
44,"Lappin, Nigel",18,9,12,30,1,,,2.0,3.0,6.0,6.0,1.0,1.0,,,11.0,19.0,,1.0,2.0,,,
23,"Leppitsch, Justin",7,3,2,9,1,,,,2.0,2.0,,1.0,1.0,,,5.0,4.0,2.0,1.0,1.0,1.0,,
11,"Lynch, Alastair",8,3,,8,2,2.0,,1.0,,1.0,,1.0,1.0,,,2.0,6.0,,3.0,,,,
43,"McDonald, Beau",3,1,3,6,,,17.0,,1.0,,1.0,,1.0,,,4.0,2.0,,,2.0,,,
4,"McRae, Craig",6,1,2,8,,1.0,,1.0,,2.0,1.0,1.0,,,,2.0,3.0,,,1.0,,,
15,"Michael, Mal",4,5,2,6,,,1.0,,2.0,1.0,,,,,,2.0,4.0,1.0,,3.0,,,
8,"Notting, Tim",6,1,6,12,,1.0,,,,3.0,4.0,1.0,3.0,4.0,,7.0,6.0,,,1.0,,,
13,"Pike, Martin",3,,3,6,,,,4.0,,3.0,1.0,,,,,4.0,2.0,,,,,,
6,"Power, Luke",3,2,3,6,,,,1.0,1.0,2.0,,1.0,,,,1.0,5.0,,,,1.0,,
5,"Scott, Brad",16,8,9,25,2,1.0,,6.0,1.0,1.0,3.0,1.0,,,,6.0,18.0,1.0,2.0,4.0,1.0,,
22,"Scott, Chris",16,9,4,20,,,,4.0,6.0,,,,3.0,2.0,,9.0,11.0,2.0,,2.0,,,
3,"Voss, Michael",11,5,3,14,1,1.0,,4.0,1.0,4.0,,1.0,2.0,1.0,,6.0,10.0,1.0,1.0,2.0,,,
33,"White, Darryl",11,8,7,18,,,,1.0,1.0,2.0,,1.0,1.0,2.0,,5.0,11.0,,,4.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,94,111,311,12,16.0,34.0,35.0,29.0,60.0,40.0,14.0,21.0,17.0,,125.0,181.0,16.0,13.0,40.0,11.0,,
Opposition,Opposition,205,92,95,300,8,8.0,33.0,29.0,45.0,43.0,28.0,10.0,17.0,21.0,,101.0,180.0,9.0,5.0,27.0,3.0,,
