Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Cameron, Leon",25y 347d,151 (82-2-67 54.97%),59 (0.39),←,
12,"Cook, James",24y 220d,53 (33-0-20 62.26%),94 (1.77),28 (17-0-11 60.71%),59 (2.11)
16,"Croft, Matthew",25y 170d,83 (48-2-33 59.04%),42 (0.51),←,
11,"Curley, Todd",25y 213d,51 (25-1-25 50.00%),30 (0.59),48 (23-1-24 48.96%),29 (0.60)
14,"Darcy, Luke",23y 34d,67 (35-1-31 52.99%),49 (0.73),←,
21,"Dent, Matthew",26y 210d,84 (29-0-55 34.52%),17 (0.20),37 (25-0-12 67.57%),8 (0.22)
32,"Ellis, Craig",23y 72d,57 (31-0-26 54.39%),2 (0.04),←,
4,"Garlick, Simon",23y 127d,64 (38-0-26 59.38%),34 (0.53),20 (14-0-6 70.00%),7 (0.35)
3,"Grant, Chris",25y 245d,185 (98-3-84 53.78%),346 (1.87),←,
9,"Hudson, Paul",28y 26d,173 (104-0-69 60.12%),339 (1.96),39 (24-0-15 61.54%),75 (1.92)
6,"Johnson, Brad",22y 28d,96 (48-2-46 51.04%),72 (0.75),←,
2,"Kolyniuk, Steven",28y 41d,157 (82-1-74 52.55%),176 (1.12),←,
35,"Kretiuk, Steven",26y 42d,94 (55-1-38 59.04%),9 (0.10),←,
27,"Lane, Tyson",21y 355d,19 (9-0-10 47.37%),19 (1.00),←,
23,"Martin, Michael",21y 171d,37 (21-1-15 58.11%),11 (0.30),←,
10,"Montgomery, Brett",25y 75d,33 (23-0-10 69.70%),38 (1.15),←,
36,"Romero, Jose",27y 14d,169 (90-1-78 53.55%),145 (0.86),80 (41-1-38 51.88%),47 (0.59)
5,"Smith, Rohan",25y 76d,119 (64-2-53 54.62%),89 (0.75),←,
34,"West, Mark",25y 134d,12 (8-0-4 66.67%),2 (0.17),←,
7,"West, Scott",23y 274d,122 (64-1-57 52.87%),45 (0.37),←,
24,"Wira, Brad",26y 152d,58 (28-1-29 49.14%),4 (0.07),57 (28-1-28 50.00%),4 (0.07)
15,"Wynd, Scott",28y 202d,188 (96-3-89 51.86%),28 (0.15),←,
Totals,Totals,25y 47d,2072 (1111-22-939 53.62%),1650 (0.80),,
C,"Wallace, Terry",39y 245d,54 (32-0-22 59.26%),,←,
