Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",27y 129d,188 (71-2-115 38.30%),127 (0.68),←,
12,"Considine, Ed",25y 306d,69 (35-0-34 50.72%),16 (0.23),20 (3-0-17 15.00%),4 (0.20)
28,"Cresswell, Daryn",23y 61d,41 (3-0-38 7.32%),40 (0.98),←,
5,"Daniels, Jayson",23y 153d,105 (29-1-75 28.10%),20 (0.19),31 (4-0-27 12.90%),1 (0.03)
33,"Direen, Scott",21y 275d,12 (2-0-10 16.67%),6 (0.50),←,
6,"Dunkley, Andrew",26y 23d,47 (6-1-40 13.83%),1 (0.02),←,
37,"Filandia, Peter",24y 69d,28 (10-0-18 35.71%),29 (1.04),15 (3-0-12 20.00%),15 (1.00)
35,"Garlick, Simon",19y 103d,3 (1-0-2 33.33%),,←,
20,"Gaspar, Darren",18y 63d,5 (1-0-4 20.00%),,←,
25,"Gray, Troy",21y 146d,22 (2-1-19 11.36%),10 (0.45),←,
39,"Heuskes, Adam",18y 124d,4 (1-0-3 25.00%),1 (0.25),←,
11,"Kappler, Darren",29y 180d,122 (36-0-86 29.51%),98 (0.80),35 (6-0-29 17.14%),47 (1.34)
14,"Kelly, Paul",24y 359d,86 (15-2-69 18.60%),46 (0.53),←,
24,"Kickett, Derek",31y 289d,100 (54-1-45 54.50%),128 (1.28),11 (2-0-9 18.18%),22 (2.00)
1,"Lawson, Jamie",22y 290d,60 (13-2-45 23.33%),29 (0.48),←,
3,"Lewis, Dale",25y 79d,76 (13-2-61 18.42%),89 (1.17),←,
4,"McRae, Dean",25y 252d,113 (38-1-74 34.07%),39 (0.35),32 (4-0-28 12.50%),14 (0.44)
8,"Minton-Connell, Simon",25y 87d,61 (13-0-48 21.31%),211 (3.46),42 (4-0-38 9.52%),161 (3.83)
23,"Neill, Robert",20y 198d,20 (3-0-17 15.00%),9 (0.45),←,
22,"Rose, Gavin",24y 296d,30 (3-1-26 11.67%),1 (0.03),←,
10,"Watters, Scott",25y 178d,77 (34-2-41 45.45%),23 (0.30),31 (4-0-27 12.90%),10 (0.32)
Totals,Totals,24y 18d,1269 (383-16-870 30.18%),923 (0.73),,
C,"Barassi, Ron",58y 145d,487 (267-4-216 55.24%),,31 (4-0-27 12.90%),
