Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",25y 105d,96 (58-4-34 62.50%),30 (0.31),←,
21,"Balta, Noah",23y 201d,71 (43-2-26 61.97%),22 (0.31),←,
29,"Bolton, Shai",24y 155d,99 (59-4-36 61.62%),111 (1.12),←,
35,"Broad, Nathan",30y 27d,112 (78-3-31 70.98%),2 (0.02),←,
42,"Clarke, Judson",19y 207d,10 (4-0-6 40.00%),8 (0.80),←,
9,"Cotchin, Trent",33y 35d,295 (161-5-129 55.42%),138 (0.47),←,
34,"Graham, Jack",25y 76d,103 (67-4-32 66.99%),43 (0.42),←,
2,"Grimes, Dylan",31y 300d,216 (132-4-80 62.04%),3 (0.01),←,
22,"Hopper, Jacob",26y 95d,122 (66-3-53 55.33%),46 (0.38),8 (3-1-4 43.75%),4 (0.50)
31,"Mansell, Rhyan",22y 342d,23 (9-1-13 41.30%),7 (0.30),←,
4,"Martin, Dustin",31y 320d,277 (156-4-117 57.04%),312 (1.13),←,
33,"McIntosh, Kamdyn",29y 39d,155 (98-3-54 64.19%),42 (0.27),←,
46,"Miller, Ben",23y 254d,18 (8-3-7 52.78%),4 (0.22),←,
50,"Pickett, Marlion",31y 126d,66 (36-4-26 57.58%),17 (0.26),←,
3,"Prestia, Dion",30y 212d,200 (96-3-101 48.75%),66 (0.33),105 (70-3-32 68.10%),36 (0.34)
13,"Ralphsmith, Hugo",21y 184d,25 (10-1-14 42.00%),9 (0.36),←,
8,"Riewoldt, Jack",34y 193d,334 (175-8-151 53.59%),771 (2.31),←,
17,"Rioli, Daniel",26y 26d,146 (89-4-53 62.33%),100 (0.68),←,
5,"Ross, Jack",22y 251d,49 (26-2-21 55.10%),7 (0.14),←,
32,"Ryan, Samson",22y 154d,9 (3-0-6 33.33%),9 (1.00),←,
15,"Short, Jayden",27y 108d,143 (88-4-51 62.94%),28 (0.20),←,
14,"Taranto, Tim",25y 104d,123 (62-3-58 51.63%),52 (0.42),9 (3-1-5 38.89%),4 (0.44)
1,"Vlastuin, Nick",29y 23d,199 (123-4-72 62.81%),27 (0.14),←,
Totals,Totals,26y 313d,2891 (1647-73-1171 56.97%),1854 (0.64),,
C,"Hardwick, Damien",50y 267d,306 (170-6-130 56.54%),,←,
