West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",6,4,2,8,3,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,
6,"Banfield, Drew",11,6,8,19,,,,,,,,,3.0,1.0,,,,,,,,,
20,"Bond, Shane",8,3,5,13,1,1.0,,3.0,,,,,3.0,4.0,,,,,,,,,
14,"Brennan, Michael",3,,3,6,,,,1.0,,,,,1.0,1.0,,,,,,,,,
15,"Dunstan, Michael",9,2,3,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
18,"Evans, Tony",4,,3,7,2,,,2.0,,,,,,1.0,,,,,,,,,
1,"Heady, Brett",1,,,1,,,,1.0,,,,,,,,,,,,,,,
22,"Hynes, David",5,,5,10,,,8.0,2.0,,,,,,2.0,2.0,,,,,,,,
27,"Jakovich, Glen",19,8,6,25,,,,,,,,,1.0,1.0,,,,,,,,,
2,"Kemp, Dean",6,2,14,20,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
37,"Lyle, Brayden",9,3,5,14,,,,2.0,,,,,1.0,3.0,,,,,,,,,
30,"Matera, Peter",8,3,3,11,1,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
17,"McKenna, Guy",9,1,14,23,,,,3.0,,,,,,1.0,,,,,,,,,
8,"Metropolis, Daniel",10,5,2,12,,,,,,,,,1.0,,,,,,,,,,
10,"Pyke, Don",11,3,6,17,,,,2.0,,,,,,1.0,,,,,,,,,
16,"Symmons, Paul",14,4,5,19,1,,,,,,,,1.0,,,,,,,,,,
7,"Turley, Craig",4,1,5,9,1,,,,,,,,,1.0,,,,,,,,,
50,"Turnbull, Ryan",9,5,8,17,2,3.0,3.0,1.0,,,,,2.0,1.0,,,,,,,,,
39,"Waterman, Chris",7,5,7,14,,2.0,,,,,,,2.0,1.0,3.0,,,,,,,,
12,"White, Mitchell",9,3,9,18,,,,1.0,,,,,1.0,,,,,,,,,,
24,"Worsfold, John",6,3,6,12,,,,2.0,,,,,4.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,61,119,287,12,10.0,14.0,24.0,,,,,27.0,22.0,5.0,,,,,,,,
Opposition,Opposition,150,49,128,278,8,6.0,21.0,35.0,,,,,22.0,27.0,1.0,,,,,,,,
