Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",19y 236d,17 (9-0-8 52.94%),5 (0.29),←,
12,"Akermanis, Jason",28y 135d,228 (144-4-80 64.04%),292 (1.28),190 (121-3-66 64.47%),248 (1.31)
20,"Black, Simon",26y 97d,163 (112-1-50 69.02%),111 (0.68),←,
36,"Bradshaw, Daniel",26y 230d,152 (95-2-55 63.16%),292 (1.92),149 (92-2-55 62.42%),292 (1.96)
16,"Brown, Jonathan",23y 253d,103 (78-0-25 75.73%),151 (1.47),←,
19,"Charman, Jamie",22y 358d,66 (48-1-17 73.48%),20 (0.30),←,
18,"Corrie, Anthony",21y 17d,20 (10-0-10 50.00%),17 (0.85),←,
39,"Drummond, Josh",22y 81d,8 (6-0-2 75.00%),5 (0.63),←,
2,"Johnson, Chris",29y 40d,237 (120-3-114 51.27%),156 (0.66),178 (113-3-62 64.33%),89 (0.50)
27,"Keating, Clark",29y 112d,129 (86-2-41 67.44%),81 (0.63),115 (76-1-38 66.52%),72 (0.63)
44,"Lappin, Nigel",29y 18d,252 (151-4-97 60.71%),168 (0.67),191 (119-3-69 63.09%),128 (0.67)
26,"Macdonald, Joel",20y 272d,25 (15-0-10 60.00%),3 (0.12),←,
9,"McGrath, Ashley",22y 50d,65 (42-1-22 65.38%),48 (0.74),←,
21,"Merrett, Daniel",20y 209d,10 (6-0-4 60.00%),10 (1.00),←,
15,"Michael, Mal",28y 15d,173 (101-1-71 58.67%),26 (0.15),112 (80-1-31 71.88%),3 (0.03)
8,"Notting, Tim",26y 261d,127 (88-1-38 69.69%),102 (0.80),←,
6,"Power, Luke",25y 182d,147 (99-1-47 67.69%),159 (1.08),←,
5,"Scott, Brad",29y 67d,144 (86-2-56 60.42%),44 (0.31),122 (78-2-42 64.75%),38 (0.31)
28,"Selwood, Troy",21y 69d,13 (7-0-6 53.85%),2 (0.15),←,
29,"Sherman, Justin",18y 164d,12 (7-0-5 58.33%),8 (0.67),←,
3,"Voss, Michael",30y 2d,261 (158-2-101 60.92%),237 (0.91),182 (120-1-61 66.21%),165 (0.91)
33,"White, Darryl",32y 27d,263 (144-5-114 55.70%),163 (0.62),173 (105-3-65 61.56%),57 (0.33)
Totals,Totals,25y 49d,2615 (1612-30-973 61.64%),2100 (0.80),,
C,"Matthews, Leigh",53y 130d,389 (239-6-144 62.21%),,165 (114-1-50 69.39%),
