Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",15,3,23,38,,,,6.0,3.0,5.0,7.0,5.0,2.0,2.0,1.0,17.0,24.0,,,1.0,,,91.0
3,"Bartel, Jimmy",14,5,15,29,,3.0,1.0,10.0,2.0,3.0,10.0,4.0,4.0,1.0,,16.0,15.0,1.0,2.0,5.0,,,86.0
24,"Blake, Mark",,,8,8,,,19.0,1.0,,,2.0,1.0,1.0,,,5.0,3.0,,,,,,51.0
17,"Byrnes, Shannon",9,4,9,18,3,2.0,,3.0,,4.0,,1.0,1.0,,,2.0,16.0,,2.0,2.0,,,89.0
35,"Chapman, Paul",17,6,14,31,1,1.0,,1.0,2.0,6.0,3.0,3.0,,2.0,,9.0,22.0,,1.0,,1.0,,86.0
11,"Corey, Joel",11,2,13,24,,1.0,2.0,8.0,3.0,1.0,4.0,3.0,2.0,2.0,,10.0,15.0,,,2.0,,,84.0
22,"Duncan, Mitch",9,5,8,17,2,2.0,,1.0,,3.0,2.0,2.0,1.0,,,9.0,9.0,,1.0,1.0,2.0,1.0,77.0
44,"Enright, Corey",16,4,16,32,,,,2.0,6.0,2.0,2.0,3.0,,1.0,,5.0,27.0,,,3.0,,1.0,96.0
26,"Hawkins, Tom",5,6,6,11,,1.0,2.0,1.0,,2.0,,2.0,1.0,1.0,,6.0,5.0,3.0,1.0,,,,80.0
8,"Hunt, Josh",11,4,8,19,,,,1.0,3.0,1.0,1.0,,1.0,,,3.0,14.0,,,,,,83.0
20,"Johnson, Steve",9,4,9,18,1,1.0,,2.0,,4.0,1.0,4.0,3.0,2.0,,7.0,12.0,2.0,2.0,1.0,,,87.0
9,"Kelly, James",9,4,12,21,,,,5.0,1.0,,3.0,3.0,2.0,1.0,,10.0,12.0,,,4.0,,,89.0
45,"Ling, Cameron",7,2,14,21,1,,,4.0,2.0,1.0,3.0,3.0,2.0,1.0,,4.0,16.0,,,,,,94.0
13,"Lonergan, Tom",2,2,14,16,,,,3.0,2.0,,,1.0,1.0,,,4.0,12.0,,,8.0,,,94.0
4,"Mackie, Andrew",12,3,7,19,,1.0,,2.0,2.0,5.0,,3.0,,2.0,,2.0,16.0,,,,,,88.0
21,"Mooney, Cameron",11,9,2,13,4,2.0,,3.0,,1.0,,1.0,1.0,,,7.0,6.0,6.0,5.0,2.0,,,90.0
32,"Motlop, Steven",2,1,,2,,,,1.0,,,,,,,,,1.0,,,,,,16.0
6,"Ottens, Brad",4,4,11,15,1,,22.0,3.0,1.0,1.0,4.0,,3.0,,3.0,11.0,4.0,2.0,3.0,3.0,,1.0,77.0
30,"Scarlett, Matthew",5,3,10,15,,,,,1.0,1.0,,2.0,,1.0,,5.0,9.0,,,1.0,,1.0,96.0
14,"Selwood, Joel",13,8,9,22,,,,3.0,2.0,5.0,,1.0,,1.0,,4.0,19.0,,,1.0,,1.0,78.0
7,"Taylor, Harry",10,12,13,23,1,,,,6.0,,,1.0,1.0,,,9.0,13.0,5.0,1.0,4.0,,,92.0
40,"Wojcinski, David",7,2,9,16,,,,4.0,,2.0,2.0,2.0,1.0,,,5.0,11.0,,,2.0,,1.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,93,230,428,14,16.0,46.0,64.0,36.0,47.0,44.0,45.0,27.0,17.0,4.0,150.0,281.0,19.0,18.0,40.0,3.0,6.0,
Opposition,Opposition,198,92,141,339,13,13.0,22.0,62.0,28.0,50.0,24.0,53.0,17.0,27.0,2.0,118.0,217.0,6.0,14.0,46.0,13.0,10.0,
