Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",23y 260d,29 (16-0-13 55.17%),46 (1.59),←,
26,"Bradley, Kepler",25y 140d,87 (25-1-61 29.31%),53 (0.61),38 (12-0-26 31.58%),39 (1.03)
6,"Broughton, Greg",24y 185d,34 (14-0-20 41.18%),4 (0.12),←,
15,"Crowley, Ryan",27y 28d,98 (48-0-50 48.98%),73 (0.74),←,
40,"de Boer, Matt",21y 23d,38 (16-0-22 42.11%),11 (0.29),←,
41,"Duffield, Paul",26y 56d,71 (30-0-41 42.25%),19 (0.27),←,
7,"Fyfe, Nat",19y 196d,20 (12-0-8 60.00%),15 (0.75),←,
14,"Grover, Antoni",31y 22d,183 (79-0-104 43.17%),25 (0.14),←,
32,"Hill, Stephen",20y 336d,47 (21-0-26 44.68%),30 (0.64),←,
37,"Johnson, Michael",26y 164d,105 (52-0-53 49.52%),38 (0.36),←,
34,"Lower, Nick",23y 283d,22 (8-0-14 36.36%),1 (0.05),2 (1-0-1 50.00%),1 (0.50)
23,"Mayne, Chris",22y 151d,38 (19-0-19 50.00%),39 (1.03),←,
18,"McPharlin, Luke",29y 122d,170 (83-0-87 48.82%),112 (0.66),158 (75-0-83 47.47%),109 (0.69)
9,"McPhee, Adam",28y 178d,192 (80-1-111 41.93%),101 (0.53),50 (21-0-29 42.00%),18 (0.36)
16,"Mundy, David",25y 256d,132 (62-0-70 46.97%),51 (0.39),←,
10,"Palmer, Rhys",22y 48d,40 (14-0-26 35.00%),17 (0.43),←,
29,"Pavlich, Matthew",29y 92d,238 (104-0-134 43.70%),469 (1.97),←,
24,"Roberton, Dylan",19y 285d,15 (8-0-7 53.33%),2 (0.13),←,
31,"Sandilands, Aaron",28y 117d,158 (79-0-79 50.00%),61 (0.39),←,
8,"Suban, Nick",20y 328d,40 (15-0-25 37.50%),14 (0.35),←,
47,"van Berlo, Jay",22y 196d,24 (14-0-10 58.33%),6 (0.25),←,
38,"Walters, Michael",20y 85d,10 (3-0-7 30.00%),13 (1.30),←,
Totals,Totals,24y 178d,1791 (802-2-987 44.78%),1200 (0.67),,
C,"Harvey, Mark",45y 295d,77 (31-0-46 40.26%),,←,
