St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",7,4,14,21,1,,,5.0,,2.0,5.0,5.0,2.0,4.0,,12.0,10.0,,,2.0,2.0,,72.0
15,"Billings, Jack",8,2,7,15,1,1.0,,3.0,,2.0,,1.0,1.0,,,3.0,11.0,,,,,1.0,89.0
27,"Bruce, Josh",5,3,7,12,,,,1.0,,,1.0,4.0,,2.0,,6.0,5.0,3.0,,5.0,,1.0,96.0
21,"Delaney, Luke",3,2,1,4,,,,1.0,,,1.0,2.0,2.0,2.0,,3.0,2.0,,,5.0,,,100.0
24,"Dempster, Sean",6,3,6,12,,,,3.0,4.0,2.0,1.0,4.0,,2.0,,3.0,9.0,,,3.0,1.0,,82.0
36,"Dunstan, Luke",4,2,6,10,,1.0,,1.0,,1.0,1.0,2.0,,2.0,,5.0,5.0,,,,1.0,,66.0
7,"Hayes, Lenny",6,2,12,18,,,3.0,8.0,,3.0,3.0,2.0,1.0,1.0,,8.0,11.0,,,3.0,,,80.0
4 ↑,"Jones, Clinton",7,,6,13,,1.0,,3.0,,3.0,4.0,1.0,1.0,1.0,,8.0,5.0,,,1.0,,,53.0
9 ↓,"Lee, Tom",1,1,1,2,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,3.0,,,39.0
18,"Longer, Billy",1,2,2,3,,,16.0,5.0,1.0,,,2.0,,,,2.0,1.0,2.0,,4.0,,,77.0
11,"Montagna, Leigh",8,2,9,17,,,,4.0,2.0,3.0,3.0,1.0,,,,7.0,10.0,,1.0,1.0,,,89.0
30,"Murdoch, Brodie",5,6,5,10,,1.0,,1.0,1.0,3.0,,1.0,,,,2.0,8.0,1.0,1.0,1.0,,,92.0
16,"Newnes, Jack",6,4,8,14,,,,2.0,1.0,2.0,,1.0,,,,3.0,11.0,,,1.0,,1.0,80.0
22,"Ray, Farren",10,5,11,21,,,,5.0,3.0,1.0,6.0,2.0,2.0,,,7.0,14.0,,,1.0,,,94.0
12,"Riewoldt, Nick",6,4,2,8,1,,,2.0,1.0,1.0,,4.0,2.0,3.0,,4.0,4.0,,,1.0,,,99.0
6,"Ross, Sebastian",16,5,12,28,,,,3.0,6.0,2.0,4.0,2.0,1.0,1.0,,9.0,19.0,,,2.0,3.0,1.0,76.0
35,"Saunders, Josh",2,,3,5,,,,3.0,1.0,1.0,,3.0,,2.0,,2.0,4.0,,,,1.0,,72.0
39,"Shenton, Cameron",6,5,11,17,1,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,6.0,12.0,1.0,,2.0,,,93.0
31,"Simpkin, Tom",9,5,8,17,,,1.0,1.0,2.0,1.0,,3.0,2.0,,,8.0,7.0,1.0,,1.0,,,98.0
3,"Steven, Jack",8,2,11,19,,,,2.0,1.0,1.0,4.0,7.0,,1.0,,7.0,13.0,,,,,,79.0
29,"Webster, Jimmy",12,7,8,20,,,,3.0,7.0,1.0,1.0,3.0,2.0,,,4.0,14.0,,,4.0,1.0,,88.0
44,"Weller, Maverick",6,3,11,17,1,,,8.0,1.0,3.0,3.0,2.0,,2.0,,6.0,12.0,1.0,,2.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,142,69,161,303,5,7.0,21.0,66.0,34.0,33.0,38.0,53.0,17.0,24.0,,116.0,188.0,9.0,2.0,42.0,9.0,4.0,
Opposition,Opposition,228,134,151,379,20,13.0,63.0,72.0,29.0,57.0,31.0,37.0,24.0,17.0,6.0,114.0,266.0,9.0,23.0,36.0,7.0,16.0,
