Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Broadbridge, Troy",20y 276d,4 (0-0-4 0.00%),2 (0.50),←,
25,"Brown, Nathan",24y 328d,24 (10-0-14 41.67%),3 (0.13),←,
32,"Bruce, Cameron",21y 281d,33 (17-0-16 51.52%),42 (1.27),←,
33,"Farmer, Jeff",24y 14d,110 (47-0-63 42.73%),237 (2.15),←,
21,"Febey, Steven",31y 323d,250 (125-0-125 50.00%),33 (0.13),←,
30,"Godfrey, Simon",20y 263d,11 (5-0-6 45.45%),1 (0.09),←,
18,"Green, Brad",20y 117d,33 (18-0-15 54.55%),54 (1.64),←,
29,"Lamb, Chris",20y 119d,5 (2-0-3 40.00%),,←,
36,"Leoncelli, Andrew",26y 356d,100 (45-0-55 45.00%),40 (0.40),←,
35,"McDonald, Anthony",29y 25d,93 (42-0-51 45.16%),37 (0.40),←,
23,"McDonald, James",24y 276d,65 (31-0-34 47.69%),26 (0.40),←,
9,"Neitz, David",26y 167d,172 (77-0-95 44.77%),268 (1.56),←,
8,"Nicholson, Alistair",23y 126d,44 (22-0-22 50.00%),1 (0.02),←,
24,"Robertson, Russell",22y 226d,71 (36-0-35 50.70%),99 (1.39),←,
5,"Schwarz, David",28y 349d,152 (68-1-83 45.07%),224 (1.47),←,
11,"Simmonds, Troy",22y 360d,32 (15-0-17 46.88%),5 (0.16),←,
6,"Thompson, Scott",18y 116d,5 (1-0-4 20.00%),2 (0.40),←,
42,"Walsh, Peter",24y 349d,50 (25-0-25 50.00%),9 (0.18),←,
10,"Ward, Daniel",23y 364d,43 (16-0-27 37.21%),12 (0.28),←,
31,"Wheatley, Paul",20y 87d,23 (12-0-11 52.17%),8 (0.35),←,
34,"White, Jeff",24y 139d,113 (53-0-60 46.90%),59 (0.52),81 (40-0-41 49.38%),41 (0.51)
13,"Yze, Adem",23y 290d,133 (57-0-76 42.86%),92 (0.69),←,
Totals,Totals,23y 325d,1566 (724-1-841 46.23%),1254 (0.80),,
C,"Daniher, Neale",40y 143d,86 (43-0-43 50.00%),,←,
