North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",8,4,3,11,3,,,4.0,,,,,,,,,,,,,,,
44,"Brayshaw, Mark",7,2,1,8,,,,1.0,,,,,1.0,,,,,,,,,,
22,"Bryce, Paul",13,5,4,17,,,,,,,,,2.0,1.0,,,,,,,,,
18,"Carey, Wayne",8,4,2,10,2,1.0,,,,,,,2.0,4.0,,,,,,,,,
30,"Chandler, Jeff",12,1,3,15,,,,6.0,,,,,2.0,2.0,3.0,,,,,,,,
6,"Fairley, Ian",6,1,,6,,,,,,,,,,,,,,,,,,,
31,"Gallagher, Michael",,,4,4,,,8.0,,,,,,,,,,,,,,,,
29,"German, Peter",16,1,7,23,,,,3.0,,,,,1.0,2.0,,,,,,,,,
34,"Hepburn, Mark",10,3,,10,,,15.0,1.0,,,,,1.0,2.0,,,,,,,,,
9,"Larkin, Matthew",15,3,6,21,2,1.0,,2.0,,,,,2.0,1.0,2.0,,,,,,,,
35,"Longmire, John",12,8,3,15,7,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
4,"Martyn, Mick",11,3,1,12,,,,1.0,,,,,1.0,2.0,,,,,,,,,
16,"McCarthy, John",10,3,5,15,1,2.0,,2.0,,,,,,,,,,,,,,,
19,"McRae, Dean",6,1,2,8,2,,,1.0,,,,,1.0,,,,,,,,,,
3,"Rock, Anthony",12,1,3,15,,1.0,,6.0,,,,,2.0,2.0,,,,,,,,,
36,"Romero, Jose",12,,6,18,2,1.0,,2.0,,,,,2.0,,,,,,,,,,
2,"Schwass, Wayne",12,2,5,17,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
24,"Sholl, Craig",18,3,2,20,,,,3.0,,,,,1.0,1.0,,,,,,,,,
15,"Smith, Ross",10,4,2,12,,,,2.0,,,,,2.0,1.0,,,,,,,,,
32,"Smith, Shaun",11,4,2,13,1,,,2.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,53,61,270,20,11.0,24.0,39.0,,,,,24.0,23.0,5.0,,,,,,,,
Opposition,Opposition,212,42,121,333,17,8.0,22.0,30.0,,,,,23.0,24.0,1.0,,,,,,,,
