Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bartram, Clint",4.0,3.0,4,8,,,,3.0,4.0,,1.0,1.0,1.0,,,5.0,3,,,1.0,5.0,,80.0
6,"Bate, Matthew",10.0,8.0,9,19,1.0,,,4.0,3.0,3.0,,1.0,1.0,,,6.0,13,,,3.0,,,83.0
25,"Brown, Nathan",8.0,5.0,4,12,1.0,,,6.0,2.0,2.0,2.0,,2.0,,,5.0,7,,,1.0,,1.0,79.0
32,"Bruce, Cameron",13.0,7.0,10,23,1.0,,,6.0,,2.0,5.0,3.0,2.0,,,8.0,15,,1.0,2.0,,,89.0
41,"Carroll, Nathan",6.0,2.0,5,11,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,8,,,6.0,2.0,,98.0
14,"Dunn, Lynden",1.0,1.0,1,2,,,,,1.0,,,,,,,,2,,,2.0,,,45.0
35,"Ferguson, Ryan",6.0,4.0,5,11,,1.0,,1.0,2.0,2.0,,3.0,3.0,2.0,,8.0,4,2.0,,4.0,,,89.0
30,"Godfrey, Simon",12.0,7.0,2,14,1.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,,7.0,9,1.0,,,,,89.0
18,"Green, Brad",8.0,3.0,8,16,,,,4.0,4.0,1.0,2.0,4.0,,1.0,,5.0,8,1.0,,1.0,,,93.0
4,"Holland, Ben",3.0,3.0,4,7,,,,,2.0,,,,2.0,,,5.0,3,,,3.0,,,100.0
40,"Jamar, Mark",,1.0,3,3,,,8.0,1.0,,,1.0,,1.0,,,2.0,1,,,2.0,,,79.0
17,"Johnson, Chris",3.0,1.0,1,4,,,,,,,,2.0,1.0,1.0,,2.0,2,,,1.0,,1.0,70.0
2,"Jones, Nathan",4.0,,8,12,1.0,,,5.0,,2.0,1.0,,1.0,,,3.0,9,,,,,,64.0
23,"McDonald, James",11.0,,4,15,,,,14.0,,2.0,6.0,8.0,2.0,4.0,,9.0,6,,,,,,74.0
5,"McLean, Brock",7.0,2.0,4,11,,,,7.0,1.0,3.0,4.0,1.0,1.0,1.0,,6.0,5,,,1.0,,1.0,63.0
7,"Miller, Brad",4.0,5.0,4,8,,,,3.0,,2.0,1.0,1.0,,,,1.0,6,,,,,,74.0
44,"Motlop, Shannon",8.0,1.0,4,12,,1.0,,1.0,,1.0,2.0,2.0,2.0,1.0,,8.0,3,,,,,,80.0
9,"Neitz, David",4.0,3.0,2,6,4.0,,,1.0,,,1.0,4.0,,4.0,,5.0,2,2.0,3.0,3.0,,1.0,100.0
27,"Rivers, Jared",6.0,4.0,6,12,,,1.0,6.0,1.0,,,5.0,1.0,3.0,,5.0,8,2.0,,8.0,,1.0,100.0
10,"Ward, Daniel",9.0,7.0,10,19,1.0,,,4.0,1.0,1.0,,3.0,,2.0,,1.0,17,,,2.0,2.0,,86.0
34,"White, Jeff",6.0,2.0,3,9,,,14.0,1.0,,2.0,3.0,1.0,1.0,,,5.0,4,1.0,,2.0,,,89.0
13,"Yze, Adem",13.0,2.0,3,16,,,,3.0,4.0,4.0,1.0,6.0,1.0,,,2.0,10,,,,,,75.0
Totals,Totals,146.0,71.0,104,250,10.0,3.0,25.0,76.0,29.0,30.0,32.0,49.0,25.0,20.0,,99.0,145,9.0,4.0,42.0,9.0,5.0,
Opposition,Opposition,205.0,117.0,90,295,14.0,11.0,47.0,60.0,25.0,45.0,35.0,48.0,20.0,25.0,6.0,116.0,178,11.0,14.0,26.0,23.0,7.0,
