North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",24y 100d,33 (17-0-16 51.52%),13 (0.39),23 (10-0-13 43.48%),9 (0.39)
18,"Atley, Shaun",25y 242d,162 (83-0-79 51.23%),33 (0.20),←,
50,"Brown, Ben",25y 174d,85 (46-0-39 54.12%),180 (2.12),←,
13,"Clarke, Ryan",20y 330d,29 (11-0-18 37.93%),6 (0.21),←,
10,"Cunnington, Ben",26y 317d,173 (90-0-83 52.02%),72 (0.42),←,
1,"Daw, Majak",27y 63d,37 (13-0-24 35.14%),30 (0.81),←,
14,"Dumont, Trent",22y 317d,47 (15-0-32 31.91%),16 (0.34),←,
22,"Goldstein, Todd",29y 316d,198 (101-1-96 51.26%),103 (0.52),←,
39,"Hartung, Billy",23y 109d,71 (47-1-23 66.90%),32 (0.45),8 (4-0-4 50.00%),5 (0.63)
4,"Higgins, Shaun",30y 70d,190 (90-1-99 47.63%),200 (1.05),61 (32-0-29 52.46%),72 (1.18)
5,"Jacobs, Ben",26y 124d,85 (42-0-43 49.41%),11 (0.13),59 (37-0-22 62.71%),6 (0.10)
34,"Macmillan, Jamie",26y 232d,125 (65-0-60 52.00%),44 (0.35),←,
11,"McDonald, Luke",23y 93d,82 (43-0-39 52.44%),11 (0.13),←,
12,"Simpkin, Jy",20y 69d,21 (7-0-14 33.33%),14 (0.67),←,
25,"Tarrant, Robbie",29y 18d,112 (54-0-58 48.21%),42 (0.38),←,
16,"Thompson, Scott",32y 4d,208 (100-2-106 48.56%),7 (0.03),←,
28,"Turner, Kayne",22y 133d,44 (23-0-21 52.27%),34 (0.77),←,
30,"Waite, Jarrad",35y 98d,238 (99-4-135 42.44%),360 (1.51),54 (33-0-21 61.11%),108 (2.00)
2,"Williams, Marley",24y 295d,89 (44-0-45 49.44%),9 (0.10),21 (8-0-13 38.10%),3 (0.14)
32,"Wood, Mason",24y 242d,28 (13-0-15 46.43%),36 (1.29),←,
19,"Wright, Sam",27y 302d,118 (67-0-51 56.78%),56 (0.47),←,
7,"Ziebell, Jack",27y 74d,174 (84-0-90 48.28%),111 (0.64),←,
Totals,Totals,26y 70d,2349 (1154-9-1186 49.13%),1420 (0.60),,
C,"Scott, Brad",42y 10d,187 (95-0-92 50.80%),,←,
