Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
9,"Cripps, Patrick",27y 6d,140 (40-1-99 28.93%),72 (0.51),←,
30,"Curnow, Charlie",25y 49d,64 (13-0-51 20.31%),84 (1.31),←,
12,"De Koning, Tom",22y 251d,24 (10-0-14 41.67%),8 (0.33),←,
15,"Docherty, Sam",28y 158d,124 (42-1-81 34.27%),15 (0.12),111 (36-1-74 32.88%),14 (0.13)
19,"Durdin, Corey",19y 344d,4 (2-0-2 50.00%),3 (0.75),←,
25,"Fisher, Zac",23y 282d,75 (18-0-57 24.00%),33 (0.44),←,
8,"Fogarty, Lachie",22y 357d,41 (21-0-20 51.22%),12 (0.29),18 (8-0-10 44.44%),6 (0.33)
29,"Hewett, George",26y 85d,122 (73-0-49 59.84%),33 (0.27),2 (2-0-0 100.00%),1 (0.50)
7,"Kennedy, Matthew",24y 352d,63 (27-2-34 44.44%),31 (0.49),44 (16-0-28 36.36%),24 (0.55)
39,"McDonald, Oscar",26y 6d,86 (45-0-41 52.33%),3 (0.03),5 (3-0-2 60.00%),2 (0.40)
11,"McGovern, Mitch",27y 164d,83 (46-1-36 56.02%),104 (1.25),35 (12-0-23 34.29%),37 (1.06)
10,"McKay, Harry",24y 90d,69 (23-0-46 33.33%),134 (1.94),←,
24,"Newman, Nic",29y 68d,69 (34-0-35 49.28%),14 (0.20),38 (14-0-24 36.84%),6 (0.16)
4,"OBrien, Lochie",22y 187d,43 (12-0-31 27.91%),12 (0.28),←,
44,"Owies, Matthew",25y 5d,16 (9-0-7 56.25%),16 (1.00),←,
27,"Pittonet, Marc",25y 294d,35 (16-0-19 45.71%),5 (0.14),28 (11-0-17 39.29%),5 (0.18)
20,"Plowman, Lachie",27y 194d,130 (41-0-89 31.54%),2 (0.02),110 (37-0-73 33.64%),1 (0.01)
42,"Saad, Adam",27y 244d,133 (53-2-78 40.60%),10 (0.08),24 (10-0-14 41.67%),2 (0.08)
43,"Setterfield, Will",24y 47d,46 (18-0-28 39.13%),11 (0.24),44 (17-0-27 38.64%),11 (0.25)
1,"Silvagni, Jack",24y 97d,80 (24-0-56 30.00%),59 (0.74),←,
18,"Walsh, Sam",21y 265d,62 (23-0-39 37.10%),26 (0.42),←,
23,"Weitering, Jacob",24y 121d,117 (34-0-83 29.06%),10 (0.09),←,
6,"Williams, Zac",27y 185d,129 (65-0-64 50.39%),32 (0.25),16 (6-0-10 37.50%),5 (0.31)
Totals,Totals,25y 56d,1755 (689-7-1059 39.26%),729 (0.42),,
C,"Hansen, Ashley",39y 21d,1 (1-0-0 100.00%),,←,
