Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",9,3,8,17,,,,3.0,3.0,1.0,3.0,2.0,3.0,2.0,,11.0,6.0,1.0,,2.0,,,82.0
21,"Black, Heath",19,6,12,31,,,,5.0,7.0,3.0,1.0,4.0,1.0,1.0,,5.0,25.0,,,1.0,6.0,1.0,96.0
2,"Carr, Josh",8,5,9,17,,,,5.0,1.0,1.0,6.0,1.0,,1.0,,7.0,10.0,,,1.0,,,83.0
9,"Carr, Matthew",15,11,12,27,,2.0,,4.0,2.0,3.0,5.0,1.0,1.0,1.0,,11.0,15.0,2.0,2.0,2.0,,,87.0
15,"Crowley, Ryan",8,2,6,14,2,1.0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,8.0,6.0,,1.0,1.0,,,88.0
25,"Dodd, Steven",12,12,9,21,,,,6.0,5.0,,,2.0,2.0,,,7.0,15.0,1.0,,8.0,4.0,,100.0
30,"Drum, Marcus",5,4,4,9,,,,2.0,,2.0,1.0,3.0,1.0,3.0,,2.0,7.0,,,4.0,,,52.0
33,"Farmer, Jeff",12,2,4,16,2,,,2.0,,5.0,,3.0,2.0,1.0,,7.0,7.0,1.0,,,,1.0,97.0
27,"Gilmore, Daniel",5,3,8,13,1,,4.0,3.0,1.0,1.0,2.0,1.0,,1.0,,8.0,6.0,1.0,,1.0,,,68.0
43,"Hayden, Roger",13,5,8,21,,,,1.0,3.0,1.0,2.0,1.0,3.0,1.0,,8.0,16.0,,,,1.0,,99.0
11,"Headland, Des",11,3,3,14,1,,,1.0,2.0,3.0,1.0,1.0,,1.0,,4.0,10.0,,2.0,,2.0,1.0,75.0
37,"Johnson, Michael",8,4,8,16,,1.0,,1.0,2.0,2.0,,1.0,,,,4.0,12.0,,1.0,1.0,1.0,,80.0
8,"McManus, Shaun",7,7,15,22,1,,1.0,2.0,1.0,6.0,1.0,2.0,,,,5.0,15.0,,,2.0,,1.0,62.0
18,"McPharlin, Luke",5,4,2,7,,,,2.0,2.0,,,,,,,2.0,5.0,1.0,,2.0,1.0,,86.0
16,"Mundy, David",6,3,5,11,,,1.0,1.0,3.0,,,5.0,,1.0,,6.0,5.0,1.0,,6.0,,,100.0
28,"Murphy, Ryan",5,5,2,7,1,,,1.0,,1.0,,1.0,,1.0,,,7.0,,1.0,,2.0,,73.0
23,"Parker, Shane",8,3,3,11,,,,3.0,3.0,1.0,,1.0,,,,4.0,7.0,,,6.0,,,100.0
29,"Pavlich, Matthew",7,6,6,13,3,1.0,,,,2.0,,3.0,,1.0,,5.0,8.0,1.0,3.0,2.0,1.0,1.0,98.0
7,"Peake, Brett",11,5,16,27,1,,,1.0,3.0,3.0,3.0,1.0,,,3.0,7.0,20.0,,,1.0,7.0,1.0,71.0
31,"Sandilands, Aaron",7,5,5,12,1,,34.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,1.0,2.0,,,72.0
3,"Schammer, Byron",8,1,5,13,1,,,1.0,,4.0,1.0,2.0,,,,1.0,11.0,,,,1.0,1.0,62.0
1,"Webster, Luke",11,6,7,18,1,,,2.0,1.0,5.0,,,1.0,,,5.0,14.0,,,,2.0,1.0,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,105,157,357,15,6.0,40.0,48.0,40.0,47.0,28.0,38.0,20.0,17.0,4.0,122.0,234.0,10.0,11.0,42.0,28.0,8.0,
Opposition,Opposition,179,90,133,312,9,13.0,32.0,69.0,33.0,44.0,38.0,38.0,17.0,20.0,2.0,115.0,197.0,9.0,14.0,29.0,21.0,4.0,
