Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 179d,247 (142-0-105 57.49%),211 (0.85),124 (58-0-66 46.77%),91 (0.73)
21,"Black, Heath",27y 91d,165 (64-0-101 38.79%),72 (0.44),111 (42-0-69 37.84%),53 (0.48)
2,"Carr, Josh",26y 120d,146 (100-1-45 68.84%),79 (0.54),41 (23-0-18 56.10%),19 (0.46)
9,"Carr, Matthew",27y 241d,137 (57-1-79 41.97%),58 (0.42),109 (50-0-59 45.87%),56 (0.51)
10,"Cook, Troy",30y 15d,180 (85-0-95 47.22%),66 (0.37),137 (61-0-76 44.53%),55 (0.40)
15,"Crowley, Ryan",22y 175d,27 (17-0-10 62.96%),25 (0.93),←,
25,"Dodd, Steven",23y 68d,39 (22-0-17 56.41%),1 (0.03),←,
33,"Farmer, Jeff",29y 64d,217 (103-0-114 47.47%),430 (1.98),99 (51-0-48 51.52%),171 (1.73)
14,"Grover, Antoni",26y 169d,106 (49-0-57 46.23%),14 (0.13),←,
4,"Hasleby, Paul",25y 76d,145 (62-0-83 42.76%),92 (0.63),←,
43,"Hayden, Roger",25y 261d,54 (32-0-22 59.26%),3 (0.06),←,
11,"Headland, Des",25y 218d,125 (82-0-43 65.60%),125 (1.00),73 (42-0-31 57.53%),73 (1.00)
37,"Johnson, Michael",21y 311d,32 (20-0-12 62.50%),6 (0.19),←,
20,"Longmuir, Justin",25y 218d,133 (57-0-76 42.86%),163 (1.23),←,
8,"McManus, Shaun",30y 199d,191 (76-0-115 39.79%),83 (0.43),←,
18,"McPharlin, Luke",24y 269d,88 (51-0-37 57.95%),63 (0.72),76 (43-0-33 56.58%),60 (0.79)
16,"Mundy, David",21y 38d,38 (23-0-15 60.53%),1 (0.03),←,
23,"Parker, Shane",33y 190d,227 (91-0-136 40.09%),10 (0.04),←,
29,"Pavlich, Matthew",24y 239d,149 (67-0-82 44.97%),227 (1.52),←,
7,"Peake, Brett",23y 53d,25 (17-0-8 68.00%),12 (0.48),←,
31,"Sandilands, Aaron",23y 264d,74 (45-0-29 60.81%),20 (0.27),←,
3,"Schammer, Byron",21y 67d,73 (44-0-29 60.27%),25 (0.34),←,
Totals,Totals,25y 326d,2618 (1306-2-1310 49.89%),1786 (0.68),,
C,"Connolly, Chris",43y 155d,111 (60-0-51 54.05%),,110 (59-0-51 53.64%),
