Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 227d,154 (88-2-64 57.79%),92 (0.60),109 (80-2-27 74.31%),68 (0.62)
31,"Andrews, Harris",28y 164d,223 (114-2-107 51.57%),11 (0.05),←,
43,"Answerth, Noah",25y 291d,82 (58-1-23 71.34%),2 (0.02),←,
10,"Ashcroft, Levi",18y 157d,11 (8-1-2 77.27%),5 (0.45),←,
8,"Ashcroft, Will",21y 18d,42 (32-1-9 77.38%),15 (0.36),←,
33,"Bailey, Zac",25y 243d,151 (102-1-48 67.88%),161 (1.07),←,
7,"Berry, Jarrod",27y 108d,170 (101-2-67 60.00%),68 (0.40),←,
23,"Cameron, Charlie",30y 323d,238 (154-3-81 65.34%),415 (1.74),165 (107-2-56 65.45%),328 (1.99)
5,"Dunkley, Josh",28y 135d,178 (109-2-67 61.80%),75 (0.42),62 (44-2-16 72.58%),10 (0.16)
3,"Fletcher, Jaspa",21y 89d,52 (37-2-13 73.08%),16 (0.31),←,
32,"Fort, Darcy",31y 291d,41 (28-1-12 69.51%),18 (0.44),33 (23-1-9 71.21%),12 (0.36)
27,"Gardiner, Darcy",29y 244d,170 (79-1-90 46.76%),13 (0.08),←,
30,"Hipwood, Eric",27y 253d,188 (107-2-79 57.45%),282 (1.50),←,
35,"Lester, Ryan",32y 271d,218 (107-2-109 49.54%),47 (0.22),←,
1,"Lohmann, Kai",22y 18d,41 (29-2-10 73.17%),37 (0.90),←,
6,"McCluggage, Hugh",27y 82d,193 (114-2-77 59.59%),120 (0.62),←,
13,"Morris, Logan",20y 14d,29 (22-2-5 79.31%),42 (1.45),←,
9,"Neale, Lachie",32y,283 (166-2-115 59.01%),132 (0.47),148 (101-2-45 68.92%),65 (0.44)
40,"Payne, Jack",25y 221d,78 (51-2-25 66.67%),2 (0.03),←,
16,"Rayner, Cam",25y 215d,151 (95-2-54 63.58%),145 (0.96),←,
2,"Robertson, Deven",23y 328d,44 (28-0-16 63.64%),10 (0.23),←,
44,"Wilmot, Darcy",21y 144d,67 (47-2-18 71.64%),7 (0.10),←,
15,"Zorko, Dayne",36y 104d,288 (142-2-144 49.65%),236 (0.82),←,
Totals,Totals,26y 203d,3092 (1818-39-1235 58.80%),1951 (0.63),,
C,"Fagan, Chris",63y 335d,200 (118-2-80 59.50%),,←,
