Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Banik, Anthony",17y 98d,3 (1-0-2 33.33%),,←,
11,"Bowden, Sean",19y 215d,5 (1-0-4 20.00%),,←,
31,"Bower, Brendan",23y 264d,70 (23-0-47 32.86%),16 (0.23),←,
16,"Cloke, David",35y 87d,295 (174-2-119 59.32%),313 (1.06),181 (110-2-69 61.33%),262 (1.45)
30,"Free, Tony",20y 302d,46 (14-0-32 30.43%),18 (0.39),←,
25,"Gale, Brendon",21y 281d,5 (1-0-4 20.00%),7 (1.40),←,
24,"Goodwin, Andy",26y 300d,28 (8-0-20 28.57%),9 (0.32),←,
19,"Hamilton, Greg",21y 305d,13 (1-0-12 7.69%),8 (0.62),←,
34,"Hogg, Jeff",23y 192d,76 (23-0-53 30.26%),113 (1.49),←,
33,"Knights, Matthew",19y 202d,28 (8-0-20 28.57%),15 (0.54),←,
4,"Lambert, Craig",21y 202d,46 (13-0-33 28.26%),11 (0.24),←,
1,"Lee, Mark",31y 27d,215 (97-1-117 45.35%),87 (0.40),←,
26,"Leys, Brian",22y 77d,42 (13-0-29 30.95%),6 (0.14),←,
7,"Mitchell, Michael",28y 151d,55 (16-0-39 29.09%),79 (1.44),←,
22,"Nichols, Trent",21y 18d,28 (8-0-20 28.57%),19 (0.68),←,
36,"Nixon, Richard",24y 178d,29 (7-0-22 24.14%),3 (0.10),←,
21,"Powell, Tim",22y 11d,23 (5-0-18 21.74%),26 (1.13),←,
32,"Ryan, Des",22y 201d,38 (11-0-27 28.95%),18 (0.47),←,
48,"Ryan, Stephen",19y 293d,5 (1-0-4 20.00%),3 (0.60),←,
53,"Young, Barry",19y 303d,15 (3-0-12 20.00%),9 (0.60),←,
Totals,Totals,23y 58d,1065 (428-3-634 40.19%),760 (0.71),,
C,"Bartlett, Kevin",43y 50d,49 (14-0-35 28.57%),,←,
