Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",15,8,5,20,,,,1.0,4.0,4.0,,1.0,,1.0,,5.0,15.0,,,1.0,2.0,,
30,"Bourke, David",10,5,3,13,,1.0,,1.0,3.0,1.0,,1.0,2.0,1.0,,6.0,7.0,1.0,1.0,2.0,,,
11,"Bowden, Joel",19,5,15,34,3,,,2.0,7.0,4.0,,3.0,3.0,,,17.0,13.0,2.0,1.0,2.0,5.0,,
17,"Broderick, Paul",2,,5,7,,,,,1.0,3.0,3.0,1.0,,,,3.0,4.0,,,1.0,,,
15,"Cameron, Leon",11,1,1,12,2,1.0,,,2.0,3.0,,1.0,,1.0,,2.0,10.0,,,3.0,3.0,,
9,"Campbell, Wayne",4,2,6,10,,,,,4.0,,1.0,,1.0,,,4.0,5.0,,,1.0,,,
6,"Chaffey, Mark",13,2,6,19,,,,1.0,3.0,1.0,2.0,2.0,1.0,,,10.0,9.0,,,2.0,,,
10,"Daffy, Nick",3,,3,6,,,,1.0,,2.0,,,1.0,,,3.0,4.0,,,,,,
7,"Dragicevic, Marc",10,1,4,14,,,,,,4.0,5.0,2.0,1.0,1.0,,6.0,7.0,,,1.0,,,
25,"Gale, Brendon",13,9,5,18,1,1.0,10.0,1.0,,5.0,3.0,2.0,1.0,1.0,,8.0,10.0,2.0,2.0,,,,
20,"Harrison, Ben",8,4,1,9,1,,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,,5.0,4.0,1.0,1.0,,,,
1,"Hilton, Rory",21,4,,21,1,,,1.0,6.0,4.0,2.0,3.0,2.0,,,4.0,17.0,,1.0,3.0,4.0,,
16,"Holland, Ben",13,11,5,18,,1.0,1.0,3.0,5.0,,,1.0,2.0,,,5.0,13.0,,1.0,1.0,,,
39,"Kellaway, Andrew",11,9,8,19,1,,,2.0,2.0,2.0,1.0,,2.0,,,8.0,11.0,2.0,,3.0,1.0,,
3,"Kellaway, Duncan",10,6,12,22,,,,5.0,1.0,5.0,7.0,,,2.0,,11.0,10.0,1.0,1.0,4.0,,,
21,"King, Clinton",7,3,8,15,,1.0,,4.0,3.0,,3.0,3.0,,,,6.0,10.0,,,4.0,3.0,,
33,"Knights, Matthew",9,3,13,22,,,,5.0,,4.0,1.0,3.0,2.0,3.0,3.0,9.0,13.0,,,1.0,,,
34,"Mills, Andrew",6,2,2,8,1,,,,,4.0,,1.0,,2.0,,2.0,6.0,,,1.0,1.0,,
5,"Ottens, Brad",8,6,10,18,5,,7.0,,,1.0,2.0,3.0,2.0,,2.0,13.0,4.0,4.0,2.0,,2.0,,
4,"Rogers, Matthew",12,6,2,14,,1.0,,,1.0,1.0,,2.0,,1.0,,5.0,9.0,,1.0,1.0,,,
24,"Sampson, Clay",5,1,4,9,1,,,1.0,1.0,3.0,1.0,1.0,,,,5.0,3.0,,,,1.0,,
32,"Tivendale, Greg",4,2,2,6,1,1.0,,1.0,,1.0,1.0,1.0,,,,2.0,4.0,,1.0,,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,90,120,334,17,8.0,20.0,31.0,44.0,55.0,35.0,32.0,21.0,13.0,5.0,139.0,188.0,13.0,12.0,31.0,24.0,,
Opposition,Opposition,201,77,105,306,11,18.0,29.0,28.0,36.0,64.0,33.0,28.0,13.0,21.0,1.0,143.0,167.0,17.0,11.0,26.0,8.0,,
