St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
15,"Billings, Jack",18y 293d,8 (2-0-6 25.00%),7 (0.88),←,
27,"Bruce, Josh",21y 364d,20 (2-0-18 10.00%),3 (0.15),6 (1-0-5 16.67%),
21,"Delaney, Luke",24y 348d,37 (17-0-20 45.95%),1 (0.03),11 (3-0-8 27.27%),
24,"Dempster, Sean",30y 138d,171 (91-3-77 54.09%),20 (0.12),117 (56-3-58 49.15%),12 (0.10)
38,"Dunell, Sam",24y 106d,10 (4-0-6 40.00%),1 (0.10),←,
36,"Dunstan, Luke",19y 129d,10 (3-0-7 30.00%),7 (0.70),←,
7,"Hayes, Lenny",34y 144d,287 (139-6-142 49.48%),92 (0.32),←,
4,"Jones, Clinton",30y 125d,144 (82-4-58 58.33%),37 (0.26),←,
9,"Lee, Tom",23y 156d,11 (2-0-9 18.18%),17 (1.55),←,
18,"Longer, Billy",21y 26d,15 (2-0-13 13.33%),,6 (0-0-6 0.00%),
32,"Milera, Terry",26y 150d,28 (11-0-17 39.29%),30 (1.07),←,
11,"Montagna, Leigh",30y 217d,222 (125-4-93 57.21%),136 (0.61),←,
30,"Murdoch, Brodie",20y 137d,10 (2-0-8 20.00%),2 (0.20),←,
16,"Newnes, Jack",21y 103d,36 (12-0-24 33.33%),2 (0.06),←,
22,"Ray, Farren",28y 76d,187 (100-4-83 54.55%),55 (0.29),112 (65-3-44 59.38%),23 (0.21)
12,"Riewoldt, Nick",31y 233d,270 (139-5-126 52.41%),601 (2.23),←,
6,"Ross, Sebastian",21y 31d,18 (6-0-12 33.33%),3 (0.17),←,
35,"Saunders, Josh",19y 280d,18 (3-0-15 16.67%),7 (0.39),←,
39,"Shenton, Cameron",23y 253d,5 (1-0-4 20.00%),,←,
31,"Simpkin, Tom",23y 304d,28 (14-0-14 50.00%),,←,
3,"Steven, Jack",24y 71d,81 (34-1-46 42.59%),62 (0.77),←,
44,"Weller, Maverick",22y 114d,37 (6-0-31 16.22%),4 (0.11),5 (0-0-5 0.00%),1 (0.20)
Totals,Totals,24y 239d,1653 (797-27-829 48.22%),1087 (0.66),,
C,"Richardson, Alan",49y 21d,12 (3-0-9 25.00%),,11 (3-0-8 27.27%),
