Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",28y 131d,204 (117-0-87 57.35%),183 (0.90),81 (33-0-48 40.74%),63 (0.78)
36,"Browne, Andrew",20y 57d,11 (5-0-6 45.45%),4 (0.36),←,
10,"Cook, Troy",27y 333d,144 (64-0-80 44.44%),59 (0.41),101 (40-0-61 39.60%),48 (0.48)
33,"Farmer, Jeff",27y 16d,173 (80-0-93 46.24%),338 (1.95),55 (28-0-27 50.91%),79 (1.44)
14,"Grover, Antoni",24y 121d,70 (29-0-41 41.43%),10 (0.14),←,
42,"Haddrill, Robert",23y 164d,46 (24-0-22 52.17%),,←,
4,"Hasleby, Paul",23y 28d,101 (40-0-61 39.60%),69 (0.68),←,
43,"Hayden, Roger",23y 214d,39 (21-0-18 53.85%),2 (0.05),←,
11,"Headland, Des",23y 171d,87 (60-0-27 68.97%),78 (0.90),35 (20-0-15 57.14%),26 (0.74)
20,"Longmuir, Justin",23y 171d,93 (36-0-57 38.71%),122 (1.31),←,
8,"McManus, Shaun",28y 152d,159 (58-0-101 36.48%),73 (0.46),←,
18,"McPharlin, Luke",22y 222d,50 (27-0-23 54.00%),14 (0.28),38 (19-0-19 50.00%),11 (0.29)
34,"Medhurst, Paul",22y 212d,58 (30-0-28 51.72%),117 (2.02),←,
23,"Parker, Shane",31y 143d,177 (63-0-114 35.59%),9 (0.05),←,
29,"Pavlich, Matthew",22y 192d,99 (39-0-60 39.39%),104 (1.05),←,
12,"Polak, Graham",20y 24d,41 (24-0-17 58.54%),3 (0.07),←,
31,"Sandilands, Aaron",21y 217d,32 (20-0-12 62.50%),6 (0.19),←,
3,"Schammer, Byron",19y 19d,31 (19-0-12 61.29%),11 (0.35),←,
2,"Simmonds, Troy",25y 363d,97 (49-0-48 50.52%),58 (0.60),57 (29-0-28 50.88%),51 (0.89)
22,"Thornton, Scott",21y 303d,8 (5-0-3 62.50%),,←,
19,"Walker, James",25y 177d,113 (43-0-70 38.05%),13 (0.12),←,
6,"Woods, Dion",22y 167d,51 (24-0-27 47.06%),5 (0.10),←,
Totals,Totals,24y 14d,1884 (877-0-1007 46.55%),1278 (0.68),,
C,"Connolly, Chris",41y 107d,61 (32-0-29 52.46%),,60 (31-0-29 51.67%),
