Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 327d,126 (71-0-55 56.35%),5 (0.04),62 (42-0-20 67.74%),
14,"Bergman, Miles",21y 284d,52 (34-0-18 65.38%),13 (0.25),←,
10,"Boak, Travis",34y 362d,343 (179-1-163 52.33%),203 (0.59),←,
3,"Burton, Ryan",26y 179d,133 (80-1-52 60.53%),21 (0.16),86 (55-0-31 63.95%),16 (0.19)
9,"Butters, Zak",22y 324d,87 (54-0-33 62.07%),52 (0.60),←,
33,"Byrne-Jones, Darcy",27y 312d,167 (100-0-67 59.88%),19 (0.11),←,
22,"Dixon, Charlie",32y 309d,202 (105-1-96 52.23%),332 (1.64),137 (86-0-51 62.77%),238 (1.74)
28,"Drew, Willem",24y 301d,75 (47-0-28 62.67%),14 (0.19),←,
7,"Duursma, Xavier",23y 22d,67 (44-0-23 65.67%),32 (0.48),←,
31,"Evans, Francis",21y 340d,14 (12-0-2 85.71%),10 (0.71),7 (5-0-2 71.43%),7 (1.00)
6,"Farrell, Kane",24y 134d,66 (41-0-25 62.12%),40 (0.61),←,
11,"Finlayson, Jeremy",27y 170d,103 (59-3-41 58.74%),145 (1.41),37 (23-0-14 62.16%),55 (1.49)
18,"Horne-Francis, Jason",20y 38d,35 (16-0-19 45.71%),14 (0.40),18 (14-0-4 77.78%),10 (0.56)
5,"Houston, Dan",26y 78d,140 (89-0-51 63.57%),32 (0.23),←,
34,"Jones, Lachie",21y 111d,30 (16-0-14 53.33%),6 (0.20),←,
4,"Marshall, Todd",24y 294d,92 (62-0-30 67.39%),129 (1.40),←,
41,"McEntee, Jed",22y 164d,26 (17-0-9 65.38%),17 (0.65),←,
12,"McKenzie, Trent",31y 117d,162 (70-0-92 43.21%),23 (0.14),56 (41-0-15 73.21%),1 (0.02)
2,"Powell-Pepper, Sam",25y 202d,133 (83-0-50 62.41%),93 (0.70),←,
20,"Rozee, Connor",23y 188d,100 (63-0-37 63.00%),96 (0.96),←,
38,"Visentini, Dante",20y 166d,2 (1-0-1 50.00%),,←,
23,"Williams, Dylan",22y 28d,17 (14-0-3 82.35%),,←,
16,"Wines, Ollie",28y 295d,222 (132-0-90 59.46%),92 (0.41),←,
Totals,Totals,25y 143d,2394 (1389-6-999 58.02%),1388 (0.58),,
C,"Hinkley, Ken",56y 302d,242 (145-0-97 59.92%),,←,
