Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",26y 218d,65 (27-0-38 41.54%),22 (0.34),←,
5,"Buckley, Nathan",29y 338d,196 (76-2-118 39.29%),196 (1.00),176 (72-2-102 41.48%),175 (0.99)
17,"Burns, Scott",27y 188d,126 (51-1-74 40.87%),55 (0.44),←,
8,"Clement, James",25y 298d,117 (45-0-72 38.46%),46 (0.39),33 (19-0-14 57.58%),8 (0.24)
34,"Cloke, Jason",20y 54d,12 (9-0-3 75.00%),1 (0.08),←,
13,"Cole, Richard",18y 349d,4 (2-0-2 50.00%),1 (0.25),←,
32,"Cummings, Scott",28y 162d,128 (65-5-58 52.73%),349 (2.73),5 (4-0-1 80.00%),6 (1.20)
1,"Davis, Leon",21y 12d,44 (20-0-24 45.45%),49 (1.11),←,
4,"Didak, Alan",19y 134d,13 (9-0-4 69.23%),11 (0.85),←,
25,"Fraser, Josh",20y 175d,55 (27-0-28 49.09%),41 (0.75),←,
9,"Freeborn, Glenn",29y 143d,125 (67-0-58 53.60%),64 (0.51),70 (29-0-41 41.43%),37 (0.53)
26,"Johnson, Ben",21y 85d,41 (22-0-19 53.66%),10 (0.24),←,
18,"Licuria, Paul",24y 176d,80 (31-0-49 38.75%),18 (0.22),70 (29-0-41 41.43%),16 (0.23)
24,"Lockyer, Tarkyn",22y 242d,69 (30-0-39 43.48%),32 (0.46),←,
27,"McGough, Mark",18y 7d,10 (8-0-2 80.00%),2 (0.20),←,
12,"McKee, Steven",24y 9d,51 (28-0-23 54.90%),9 (0.18),31 (18-0-13 58.06%),8 (0.26)
11,"OBree, Shane",23y 106d,71 (33-0-38 46.48%),20 (0.28),52 (24-0-28 46.15%),17 (0.33)
35,"Prestigiacomo, Simon",24y 149d,103 (40-0-63 38.83%),2 (0.02),←,
23,"Rocca, Anthony",24y 318d,131 (55-0-76 41.98%),191 (1.46),109 (44-0-65 40.37%),180 (1.65)
29,"Scotland, Heath",21y 343d,31 (9-0-22 29.03%),5 (0.16),←,
20,"Tarrant, Chris",21y 284d,75 (31-0-44 41.33%),127 (1.69),←,
14,"Wakelin, Shane",27y 321d,128 (61-2-65 48.44%),19 (0.15),34 (20-0-14 58.82%),
Totals,Totals,23y 270d,1675 (746-10-919 44.54%),1270 (0.76),,
C,"Malthouse, Mick",48y 316d,435 (250-4-181 57.93%),,57 (27-0-30 47.37%),
