Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",8,2,8,16,2,2.0,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,7.0,9.0,1.0,1.0,2.0,,,89.0
6,"Bate, Matthew",6,4,,6,1,,1.0,5.0,,3.0,,2.0,,2.0,,2.0,4.0,1.0,1.0,,,,81.0
7,"Bennell, Jamie",4,2,2,6,1,,,1.0,1.0,,,2.0,,1.0,,2.0,4.0,,,,,,46.0
17,"Blease, Sam",6,2,2,8,2,,,2.0,,2.0,,3.0,,3.0,,3.0,6.0,,,,2.0,,80.0
47,"Couch, Tom",5,1,8,13,,,,9.0,1.0,2.0,3.0,2.0,,,,6.0,6.0,,,2.0,,,71.0
8,"Frawley, James",8,4,3,11,,,,1.0,3.0,,,1.0,1.0,1.0,,3.0,7.0,,,10.0,,1.0,99.0
20,"Garland, Colin",8,5,5,13,,,,2.0,2.0,1.0,1.0,1.0,,,,7.0,6.0,1.0,,4.0,,,100.0
18,"Green, Brad",7,5,6,13,3,1.0,,2.0,1.0,,,1.0,,,,4.0,8.0,,3.0,,,1.0,94.0
16,"Grimes, Jack",16,7,6,22,,1.0,,6.0,4.0,3.0,5.0,5.0,2.0,1.0,,9.0,12.0,1.0,,2.0,,,82.0
38,"Howe, Jeremy",10,4,3,13,,1.0,3.0,4.0,1.0,3.0,1.0,4.0,,2.0,,5.0,8.0,,1.0,1.0,,,88.0
40 ↓,"Jamar, Mark",1,,,1,,,7.0,,,1.0,,,,,,,1.0,,,,,,16.0
2,"Jones, Nathan",10,1,10,20,,,,6.0,2.0,3.0,5.0,6.0,1.0,4.0,2.0,10.0,10.0,,,1.0,1.0,1.0,77.0
28,"Macdonald, Joel",5,3,17,22,,,,5.0,3.0,,2.0,4.0,,3.0,,7.0,16.0,,,2.0,2.0,1.0,98.0
34,"Martin, Stefan",11,7,8,19,2,,26.0,2.0,1.0,5.0,5.0,3.0,2.0,,,9.0,8.0,2.0,,,,,92.0
25,"McDonald, Tom",7,5,10,17,,,,1.0,6.0,1.0,,1.0,1.0,,,12.0,6.0,3.0,,7.0,1.0,,97.0
13,"McKenzie, Jordie",9,,11,20,,,,10.0,,2.0,2.0,2.0,2.0,1.0,,8.0,12.0,,,1.0,,1.0,77.0
26,"Nicholson, Daniel",5,2,13,18,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,15.0,,,1.0,2.0,,90.0
15,"Petterd, Ricky",8,3,6,14,,2.0,1.0,2.0,,3.0,1.0,2.0,,1.0,,7.0,7.0,,1.0,,,1.0,87.0
27,"Rivers, Jared",9,3,1,10,,2.0,,4.0,,5.0,2.0,2.0,1.0,1.0,,7.0,3.0,1.0,1.0,4.0,,1.0,93.0
19 ↑,"Strauss, James",7,3,3,10,,,,4.0,2.0,3.0,,2.0,1.0,,,1.0,10.0,,,4.0,1.0,,72.0
12,"Sylvia, Colin",12,2,11,23,1,,2.0,7.0,3.0,4.0,8.0,6.0,1.0,1.0,,13.0,10.0,,,2.0,,,83.0
9,"Trengove, Jack",10,4,11,21,,,1.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,,8.0,13.0,1.0,,2.0,1.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,69,144,316,12,11.0,41.0,83.0,34.0,47.0,38.0,54.0,17.0,23.0,2.0,133.0,181.0,11.0,8.0,45.0,10.0,7.0,
Opposition,Opposition,236,121,102,338,18,9.0,42.0,67.0,31.0,57.0,37.0,40.0,23.0,15.0,4.0,146.0,191.0,13.0,15.0,39.0,10.0,15.0,
